StudentSK,CourseSK,AssessmentSK,score,weight,is_submitted,is_passed,is_late,days_late,is_banked
372,1,2.0,76.0,20.0,1,1,0,-1.0,0
373,1,2.0,68.0,20.0,1,1,0,-1.0,0
374,1,2.0,69.0,20.0,1,1,0,0.0,0
375,1,2.0,36.0,20.0,1,0,1,41.0,0
376,1,2.0,80.0,20.0,1,1,1,1.0,0
377,1,2.0,77.0,20.0,1,1,0,0.0,0
378,1,2.0,62.0,20.0,1,1,0,0.0,0
379,1,2.0,78.0,20.0,1,1,0,0.0,0
380,1,2.0,85.0,20.0,1,1,0,0.0,0
381,1,2.0,57.0,20.0,1,1,1,7.0,0
382,1,2.0,74.0,20.0,1,1,0,-1.0,0
383,1,2.0,64.0,20.0,1,1,0,0.0,0
1,1,2.0,85.0,20.0,1,1,0,-1.0,0
2,1,2.0,68.0,20.0,1,1,0,-2.0,0
4,1,2.0,71.0,20.0,1,1,0,-3.0,0
5,1,2.0,30.0,20.0,1,0,1,21.0,0
6,1,2.0,69.0,20.0,1,1,1,10.0,0
7,1,2.0,65.0,20.0,1,1,0,0.0,0
8,1,2.0,72.0,20.0,1,1,1,3.0,0
9,1,2.0,68.0,20.0,1,1,0,0.0,0
10,1,2.0,80.0,20.0,1,1,0,-2.0,0
11,1,2.0,76.0,20.0,1,1,0,-1.0,0
12,1,2.0,74.0,20.0,1,1,0,0.0,0
13,1,2.0,71.0,20.0,1,1,0,-1.0,0
14,1,2.0,85.0,20.0,1,1,0,-4.0,0
15,1,2.0,42.0,20.0,1,1,0,0.0,0
16,1,2.0,68.0,20.0,1,1,0,-3.0,0
17,1,2.0,60.0,20.0,1,1,0,-2.0,0
18,1,2.0,86.0,20.0,1,1,0,-1.0,0
19,1,2.0,18.0,20.0,1,0,0,0.0,0
20,1,2.0,66.0,20.0,1,1,0,-2.0,0
21,1,2.0,76.0,20.0,1,1,0,0.0,0
22,1,2.0,74.0,20.0,1,1,1,10.0,0
24,1,2.0,59.0,20.0,1,1,0,-5.0,0
25,1,2.0,68.0,20.0,1,1,0,-4.0,0
26,1,2.0,64.0,20.0,1,1,0,-2.0,0
27,1,2.0,86.0,20.0,1,1,0,0.0,0
28,1,2.0,70.0,20.0,1,1,0,-2.0,0
29,1,2.0,78.0,20.0,1,1,1,8.0,0
30,1,2.0,66.0,20.0,1,1,1,10.0,0
31,1,2.0,51.0,20.0,1,1,0,0.0,0
32,1,2.0,61.0,20.0,1,1,1,1.0,0
34,1,2.0,77.0,20.0,1,1,1,7.0,0
35,1,2.0,76.0,20.0,1,1,0,-1.0,0
36,1,2.0,79.0,20.0,1,1,0,-2.0,0
37,1,2.0,66.0,20.0,1,1,1,21.0,0
38,1,2.0,77.0,20.0,1,1,0,-7.0,0
39,1,2.0,63.0,20.0,1,1,0,0.0,0
40,1,2.0,72.0,20.0,1,1,0,0.0,0
41,1,2.0,66.0,20.0,1,1,1,7.0,0
42,1,2.0,82.0,20.0,1,1,0,0.0,0
43,1,2.0,65.0,20.0,1,1,0,-1.0,0
44,1,2.0,83.0,20.0,1,1,0,-1.0,0
46,1,2.0,51.0,20.0,1,1,0,-5.0,0
47,1,2.0,81.0,20.0,1,1,0,0.0,0
48,1,2.0,74.0,20.0,1,1,0,0.0,0
50,1,2.0,76.0,20.0,1,1,1,11.0,0
51,1,2.0,64.0,20.0,1,1,1,2.0,0
52,1,2.0,37.0,20.0,1,0,0,0.0,0
53,1,2.0,53.0,20.0,1,1,1,7.0,0
54,1,2.0,72.0,20.0,1,1,0,-1.0,0
56,1,2.0,70.0,20.0,1,1,1,9.0,0
57,1,2.0,48.0,20.0,1,1,0,-2.0,0
58,1,2.0,66.0,20.0,1,1,0,0.0,0
59,1,2.0,79.0,20.0,1,1,0,-1.0,0
60,1,2.0,75.0,20.0,1,1,1,36.0,0
61,1,2.0,81.0,20.0,1,1,1,12.0,0
62,1,2.0,68.0,20.0,1,1,1,7.0,0
63,1,2.0,58.0,20.0,1,1,0,-1.0,0
64,1,2.0,58.0,20.0,1,1,0,0.0,0
65,1,2.0,79.0,20.0,1,1,0,0.0,0
66,1,2.0,67.0,20.0,1,1,1,14.0,0
67,1,2.0,54.0,20.0,1,1,0,-1.0,0
68,1,2.0,79.0,20.0,1,1,0,-2.0,0
69,1,2.0,74.0,20.0,1,1,0,-1.0,0
70,1,2.0,73.0,20.0,1,1,1,3.0,0
71,1,2.0,28.0,20.0,1,0,1,62.0,0
72,1,2.0,59.0,20.0,1,1,0,-1.0,0
74,1,2.0,53.0,20.0,1,1,1,3.0,0
75,1,2.0,33.0,20.0,1,0,0,0.0,0
76,1,2.0,62.0,20.0,1,1,0,-1.0,0
78,1,2.0,81.0,20.0,1,1,1,14.0,0
79,1,2.0,90.0,20.0,1,1,0,-2.0,0
81,1,2.0,85.0,20.0,1,1,1,6.0,0
82,1,2.0,66.0,20.0,1,1,1,4.0,0
84,1,2.0,58.0,20.0,1,1,0,-1.0,0
85,1,2.0,70.0,20.0,1,1,1,9.0,0
86,1,2.0,59.0,20.0,1,1,0,0.0,0
87,1,2.0,63.0,20.0,1,1,1,4.0,0
88,1,2.0,83.0,20.0,1,1,0,-1.0,0
89,1,2.0,67.0,20.0,1,1,0,0.0,0
90,1,2.0,68.0,20.0,1,1,0,0.0,0
91,1,2.0,45.0,20.0,1,1,1,7.0,0
92,1,2.0,68.0,20.0,1,1,0,0.0,0
93,1,2.0,76.0,20.0,1,1,0,-1.0,0
94,1,2.0,62.0,20.0,1,1,0,0.0,0
96,1,2.0,84.0,20.0,1,1,0,0.0,0
97,1,2.0,73.0,20.0,1,1,0,0.0,0
98,1,2.0,81.0,20.0,1,1,0,0.0,0
99,1,2.0,54.0,20.0,1,1,0,-1.0,0
100,1,2.0,66.0,20.0,1,1,0,-12.0,0
101,1,2.0,55.0,20.0,1,1,1,10.0,0
102,1,2.0,75.0,20.0,1,1,0,-1.0,0
103,1,2.0,56.0,20.0,1,1,0,0.0,0
104,1,2.0,79.0,20.0,1,1,1,7.0,0
105,1,2.0,75.0,20.0,1,1,1,7.0,0
106,1,2.0,75.0,20.0,1,1,0,0.0,0
107,1,2.0,57.0,20.0,1,1,1,6.0,0
108,1,2.0,65.0,20.0,1,1,1,13.0,0
109,1,2.0,60.0,20.0,1,1,1,5.0,0
110,1,2.0,79.0,20.0,1,1,0,0.0,0
111,1,2.0,80.0,20.0,1,1,0,-1.0,0
112,1,2.0,78.0,20.0,1,1,0,-4.0,0
114,1,2.0,62.0,20.0,1,1,0,0.0,0
115,1,2.0,65.0,20.0,1,1,1,18.0,0
116,1,2.0,82.0,20.0,1,1,0,0.0,0
117,1,2.0,72.0,20.0,1,1,1,4.0,0
118,1,2.0,57.0,20.0,1,1,0,-2.0,0
120,1,2.0,53.0,20.0,1,1,1,9.0,0
121,1,2.0,73.0,20.0,1,1,0,0.0,0
122,1,2.0,70.0,20.0,1,1,0,-1.0,0
123,1,2.0,69.0,20.0,1,1,1,7.0,0
124,1,2.0,74.0,20.0,1,1,0,-1.0,0
125,1,2.0,84.0,20.0,1,1,1,6.0,0
127,1,2.0,55.0,20.0,1,1,0,0.0,0
128,1,2.0,82.0,20.0,1,1,0,-4.0,0
129,1,2.0,53.0,20.0,1,1,0,-1.0,0
130,1,2.0,52.0,20.0,1,1,0,-1.0,0
131,1,2.0,95.0,20.0,1,1,0,-2.0,0
132,1,2.0,70.0,20.0,1,1,1,14.0,0
133,1,2.0,80.0,20.0,1,1,0,-6.0,0
134,1,2.0,59.0,20.0,1,1,1,5.0,0
136,1,2.0,76.0,20.0,1,1,0,0.0,0
138,1,2.0,46.0,20.0,1,1,0,0.0,0
139,1,2.0,78.0,20.0,1,1,0,-1.0,0
140,1,2.0,73.0,20.0,1,1,0,-4.0,0
141,1,2.0,76.0,20.0,1,1,0,0.0,0
142,1,2.0,52.0,20.0,1,1,0,0.0,0
143,1,2.0,46.0,20.0,1,1,0,-3.0,0
144,1,2.0,90.0,20.0,1,1,0,0.0,0
145,1,2.0,54.0,20.0,1,1,0,-1.0,0
146,1,2.0,63.0,20.0,1,1,0,-1.0,0
147,1,2.0,75.0,20.0,1,1,0,0.0,0
148,1,2.0,80.0,20.0,1,1,0,-1.0,0
149,1,2.0,69.0,20.0,1,1,0,-1.0,0
150,1,2.0,35.0,20.0,1,0,1,5.0,0
151,1,2.0,58.0,20.0,1,1,0,-1.0,0
153,1,2.0,77.0,20.0,1,1,0,0.0,0
154,1,2.0,70.0,20.0,1,1,0,0.0,0
155,1,2.0,78.0,20.0,1,1,0,0.0,0
158,1,2.0,87.0,20.0,1,1,1,5.0,0
159,1,2.0,67.0,20.0,1,1,0,-3.0,0
160,1,2.0,44.0,20.0,1,1,0,-2.0,0
161,1,2.0,64.0,20.0,1,1,1,38.0,0
163,1,2.0,74.0,20.0,1,1,0,-3.0,0
164,1,2.0,57.0,20.0,1,1,1,4.0,0
165,1,2.0,77.0,20.0,1,1,1,5.0,0
166,1,2.0,53.0,20.0,1,1,0,-1.0,0
167,1,2.0,75.0,20.0,1,1,1,7.0,0
168,1,2.0,70.0,20.0,1,1,0,-1.0,0
169,1,2.0,75.0,20.0,1,1,0,-2.0,0
171,1,2.0,75.0,20.0,1,1,0,0.0,0
173,1,2.0,63.0,20.0,1,1,0,0.0,0
174,1,2.0,65.0,20.0,1,1,0,-1.0,0
175,1,2.0,53.0,20.0,1,1,0,0.0,0
176,1,2.0,63.0,20.0,1,1,0,-1.0,0
177,1,2.0,70.0,20.0,1,1,0,-2.0,0
178,1,2.0,49.0,20.0,1,1,1,15.0,0
179,1,2.0,68.0,20.0,1,1,0,-1.0,0
180,1,2.0,59.0,20.0,1,1,0,-1.0,0
181,1,2.0,77.0,20.0,1,1,0,0.0,0
182,1,2.0,60.0,20.0,1,1,1,7.0,0
183,1,2.0,58.0,20.0,1,1,0,-1.0,0
184,1,2.0,69.0,20.0,1,1,0,-3.0,0
185,1,2.0,65.0,20.0,1,1,0,-1.0,0
186,1,2.0,63.0,20.0,1,1,1,3.0,0
187,1,2.0,54.0,20.0,1,1,0,-1.0,0
188,1,2.0,75.0,20.0,1,1,0,0.0,0
189,1,2.0,80.0,20.0,1,1,1,3.0,0
190,1,2.0,25.0,20.0,1,0,0,0.0,0
191,1,2.0,63.0,20.0,1,1,0,0.0,0
192,1,2.0,74.0,20.0,1,1,0,-1.0,0
193,1,2.0,62.0,20.0,1,1,0,0.0,0
194,1,2.0,49.0,20.0,1,1,0,0.0,0
195,1,2.0,62.0,20.0,1,1,0,0.0,0
196,1,2.0,74.0,20.0,1,1,0,-1.0,0
197,1,2.0,45.0,20.0,1,1,0,-4.0,0
198,1,2.0,72.0,20.0,1,1,0,0.0,0
200,1,2.0,72.0,20.0,1,1,0,0.0,0
201,1,2.0,52.0,20.0,1,1,1,6.0,0
202,1,2.0,76.0,20.0,1,1,1,1.0,0
203,1,2.0,56.0,20.0,1,1,0,0.0,0
204,1,2.0,60.0,20.0,1,1,0,-1.0,0
205,1,2.0,64.0,20.0,1,1,0,-1.0,0
206,1,2.0,42.0,20.0,1,1,0,0.0,0
207,1,2.0,89.0,20.0,1,1,0,0.0,0
209,1,2.0,68.0,20.0,1,1,0,-3.0,0
211,1,2.0,59.0,20.0,1,1,0,-1.0,0
212,1,2.0,68.0,20.0,1,1,0,0.0,0
213,1,2.0,78.0,20.0,1,1,0,0.0,0
214,1,2.0,78.0,20.0,1,1,0,-3.0,0
215,1,2.0,80.0,20.0,1,1,0,-1.0,0
216,1,2.0,41.0,20.0,1,1,0,0.0,0
217,1,2.0,53.0,20.0,1,1,0,-1.0,0
218,1,2.0,78.0,20.0,1,1,1,6.0,0
219,1,2.0,73.0,20.0,1,1,0,0.0,0
220,1,2.0,75.0,20.0,1,1,0,0.0,0
221,1,2.0,15.0,20.0,1,0,0,0.0,0
222,1,2.0,81.0,20.0,1,1,0,-2.0,0
223,1,2.0,75.0,20.0,1,1,0,0.0,0
224,1,2.0,56.0,20.0,1,1,1,5.0,0
225,1,2.0,54.0,20.0,1,1,0,0.0,0
217,1,3.0,64.0,20.0,1,1,0,-3.0,0
219,1,3.0,78.0,20.0,1,1,1,29.0,0
220,1,3.0,72.0,20.0,1,1,0,0.0,0
221,1,3.0,65.0,20.0,1,1,0,0.0,0
222,1,3.0,81.0,20.0,1,1,0,-1.0,0
223,1,3.0,80.0,20.0,1,1,0,0.0,0
224,1,3.0,58.0,20.0,1,1,0,0.0,0
226,1,3.0,69.0,20.0,1,1,0,0.0,0
227,1,3.0,82.0,20.0,1,1,0,-2.0,0
229,1,3.0,73.0,20.0,1,1,0,-5.0,0
230,1,3.0,81.0,20.0,1,1,0,-2.0,0
231,1,3.0,85.0,20.0,1,1,0,-1.0,0
232,1,3.0,63.0,20.0,1,1,0,-1.0,0
233,1,3.0,75.0,20.0,1,1,0,-1.0,0
234,1,3.0,73.0,20.0,1,1,1,3.0,0
235,1,3.0,59.0,20.0,1,1,0,0.0,0
236,1,3.0,73.0,20.0,1,1,0,-1.0,0
237,1,3.0,50.0,20.0,1,1,0,0.0,0
238,1,3.0,72.0,20.0,1,1,0,-1.0,0
239,1,3.0,80.0,20.0,1,1,1,3.0,0
242,1,3.0,76.0,20.0,1,1,1,3.0,0
245,1,3.0,85.0,20.0,1,1,0,-1.0,0
246,1,3.0,64.0,20.0,1,1,1,7.0,0
247,1,3.0,63.0,20.0,1,1,0,0.0,0
248,1,3.0,70.0,20.0,1,1,0,0.0,0
249,1,3.0,81.0,20.0,1,1,0,-2.0,0
250,1,3.0,70.0,20.0,1,1,1,4.0,0
251,1,3.0,86.0,20.0,1,1,0,-2.0,0
252,1,3.0,85.0,20.0,1,1,0,-1.0,0
254,1,3.0,78.0,20.0,1,1,0,0.0,0
255,1,3.0,81.0,20.0,1,1,0,-11.0,0
258,1,3.0,67.0,20.0,1,1,0,0.0,0
259,1,3.0,73.0,20.0,1,1,0,0.0,0
260,1,3.0,80.0,20.0,1,1,0,-1.0,0
261,1,3.0,75.0,20.0,1,1,0,-1.0,0
262,1,3.0,62.0,20.0,1,1,0,0.0,0
263,1,3.0,77.0,20.0,1,1,1,7.0,0
264,1,3.0,84.0,20.0,1,1,0,0.0,0
265,1,3.0,70.0,20.0,1,1,0,-6.0,0
266,1,3.0,85.0,20.0,1,1,0,-7.0,0
267,1,3.0,40.0,20.0,1,1,0,0.0,0
268,1,3.0,90.0,20.0,1,1,1,5.0,0
269,1,3.0,78.0,20.0,1,1,0,-1.0,0
270,1,3.0,78.0,20.0,1,1,0,0.0,0
271,1,3.0,78.0,20.0,1,1,0,-1.0,0
272,1,3.0,64.0,20.0,1,1,0,0.0,0
273,1,3.0,65.0,20.0,1,1,0,-1.0,0
274,1,3.0,37.0,20.0,1,0,0,-32.0,0
275,1,3.0,68.0,20.0,1,1,1,22.0,0
276,1,3.0,72.0,20.0,1,1,0,-1.0,0
277,1,3.0,68.0,20.0,1,1,1,6.0,0
278,1,3.0,62.0,20.0,1,1,1,13.0,0
279,1,3.0,49.0,20.0,1,1,0,0.0,0
280,1,3.0,82.0,20.0,1,1,0,0.0,0
281,1,3.0,71.0,20.0,1,1,1,4.0,0
282,1,3.0,52.0,20.0,1,1,0,-1.0,0
283,1,3.0,78.0,20.0,1,1,0,0.0,0
285,1,3.0,71.0,20.0,1,1,0,-1.0,0
286,1,3.0,73.0,20.0,1,1,0,-3.0,0
288,1,3.0,72.0,20.0,1,1,0,-4.0,0
289,1,3.0,64.0,20.0,1,1,0,-3.0,0
290,1,3.0,66.0,20.0,1,1,0,-1.0,0
291,1,3.0,76.0,20.0,1,1,0,-3.0,0
292,1,3.0,81.0,20.0,1,1,0,-1.0,0
293,1,3.0,75.0,20.0,1,1,0,-1.0,0
295,1,3.0,83.0,20.0,1,1,0,0.0,0
296,1,3.0,58.0,20.0,1,1,0,-1.0,0
297,1,3.0,52.0,20.0,1,1,1,6.0,0
298,1,3.0,34.0,20.0,1,0,1,3.0,0
301,1,3.0,60.0,20.0,1,1,1,7.0,0
302,1,3.0,84.0,20.0,1,1,0,0.0,0
303,1,3.0,71.0,20.0,1,1,0,0.0,0
304,1,3.0,35.0,20.0,1,0,1,13.0,0
305,1,3.0,79.0,20.0,1,1,0,0.0,0
307,1,3.0,85.0,20.0,1,1,1,1.0,0
309,1,3.0,80.0,20.0,1,1,0,0.0,0
310,1,3.0,40.0,20.0,1,1,0,-1.0,0
311,1,3.0,70.0,20.0,1,1,0,-1.0,0
312,1,3.0,75.0,20.0,1,1,1,1.0,0
313,1,3.0,40.0,20.0,1,1,1,5.0,0
315,1,3.0,81.0,20.0,1,1,1,18.0,0
316,1,3.0,80.0,20.0,1,1,0,0.0,0
318,1,3.0,69.0,20.0,1,1,0,-1.0,0
319,1,3.0,57.0,20.0,1,1,1,5.0,0
320,1,3.0,0.0,20.0,1,0,1,6.0,0
321,1,3.0,85.0,20.0,1,1,1,1.0,0
322,1,3.0,95.0,20.0,1,1,0,0.0,0
323,1,3.0,77.0,20.0,1,1,0,0.0,0
325,1,3.0,52.0,20.0,1,1,0,-1.0,0
327,1,3.0,82.0,20.0,1,1,0,0.0,0
328,1,3.0,83.0,20.0,1,1,0,-1.0,0
329,1,3.0,52.0,20.0,1,1,0,0.0,0
330,1,3.0,76.0,20.0,1,1,0,-11.0,0
331,1,3.0,77.0,20.0,1,1,0,0.0,0
332,1,3.0,82.0,20.0,1,1,0,0.0,0
333,1,3.0,80.0,20.0,1,1,1,1.0,0
334,1,3.0,54.0,20.0,1,1,0,0.0,0
335,1,3.0,62.0,20.0,1,1,1,10.0,0
336,1,3.0,75.0,20.0,1,1,0,-1.0,0
337,1,3.0,64.0,20.0,1,1,0,-39.0,0
338,1,3.0,80.0,20.0,1,1,1,3.0,0
340,1,3.0,62.0,20.0,1,1,1,7.0,0
341,1,3.0,67.0,20.0,1,1,0,0.0,0
343,1,3.0,70.0,20.0,1,1,0,-1.0,0
344,1,3.0,88.0,20.0,1,1,0,-1.0,0
345,1,3.0,85.0,20.0,1,1,0,-2.0,0
346,1,3.0,60.0,20.0,1,1,0,0.0,0
347,1,3.0,65.0,20.0,1,1,0,0.0,0
348,1,3.0,60.0,20.0,1,1,0,-2.0,0
350,1,3.0,78.0,20.0,1,1,0,-5.0,0
351,1,3.0,75.0,20.0,1,1,1,7.0,0
353,1,3.0,81.0,20.0,1,1,0,0.0,0
354,1,3.0,84.0,20.0,1,1,0,-2.0,0
355,1,3.0,79.0,20.0,1,1,1,17.0,0
356,1,3.0,78.0,20.0,1,1,0,-1.0,0
357,1,3.0,77.0,20.0,1,1,1,4.0,0
358,1,3.0,72.0,20.0,1,1,0,-2.0,0
359,1,3.0,71.0,20.0,1,1,1,4.0,0
360,1,3.0,85.0,20.0,1,1,0,-1.0,0
361,1,3.0,67.0,20.0,1,1,0,0.0,0
363,1,3.0,49.0,20.0,1,1,1,6.0,0
364,1,3.0,80.0,20.0,1,1,0,0.0,0
365,1,3.0,58.0,20.0,1,1,0,-9.0,0
366,1,3.0,79.0,20.0,1,1,0,-1.0,0
367,1,3.0,59.0,20.0,1,1,1,9.0,0
368,1,3.0,83.0,20.0,1,1,0,-2.0,0
369,1,3.0,85.0,20.0,1,1,0,-10.0,0
370,1,3.0,85.0,20.0,1,1,0,0.0,0
371,1,3.0,64.0,20.0,1,1,0,0.0,0
372,1,3.0,74.0,20.0,1,1,0,-1.0,0
373,1,3.0,66.0,20.0,1,1,0,-2.0,0
374,1,3.0,78.0,20.0,1,1,0,-1.0,0
375,1,3.0,48.0,20.0,1,1,0,0.0,0
376,1,3.0,66.0,20.0,1,1,1,1.0,0
377,1,3.0,83.0,20.0,1,1,0,0.0,0
378,1,3.0,63.0,20.0,1,1,0,0.0,0
379,1,3.0,80.0,20.0,1,1,0,0.0,0
380,1,3.0,78.0,20.0,1,1,0,0.0,0
381,1,3.0,60.0,20.0,1,1,0,-3.0,0
382,1,3.0,80.0,20.0,1,1,0,-1.0,0
383,1,3.0,76.0,20.0,1,1,1,7.0,0
1,1,3.0,80.0,20.0,1,1,0,-2.0,0
2,1,3.0,70.0,20.0,1,1,1,4.0,0
4,1,3.0,74.0,20.0,1,1,0,-2.0,0
5,1,3.0,63.0,20.0,1,1,1,7.0,0
6,1,3.0,74.0,20.0,1,1,0,0.0,0
7,1,3.0,62.0,20.0,1,1,0,0.0,0
8,1,3.0,72.0,20.0,1,1,0,-1.0,0
9,1,3.0,75.0,20.0,1,1,0,0.0,0
10,1,3.0,78.0,20.0,1,1,0,-3.0,0
11,1,3.0,78.0,20.0,1,1,0,-1.0,0
12,1,3.0,68.0,20.0,1,1,1,2.0,0
13,1,3.0,78.0,20.0,1,1,0,0.0,0
14,1,3.0,75.0,20.0,1,1,0,-3.0,0
15,1,3.0,78.0,20.0,1,1,0,0.0,0
17,1,3.0,60.0,20.0,1,1,0,-2.0,0
18,1,3.0,82.0,20.0,1,1,0,0.0,0
19,1,3.0,67.0,20.0,1,1,1,3.0,0
20,1,3.0,67.0,20.0,1,1,0,-1.0,0
21,1,3.0,72.0,20.0,1,1,0,-2.0,0
22,1,3.0,75.0,20.0,1,1,1,5.0,0
24,1,3.0,59.0,20.0,1,1,0,-11.0,0
25,1,3.0,71.0,20.0,1,1,0,-1.0,0
26,1,3.0,75.0,20.0,1,1,0,-1.0,0
27,1,3.0,86.0,20.0,1,1,0,0.0,0
28,1,3.0,83.0,20.0,1,1,0,0.0,0
29,1,3.0,80.0,20.0,1,1,0,0.0,0
30,1,3.0,47.0,20.0,1,1,0,-2.0,0
31,1,3.0,56.0,20.0,1,1,0,0.0,0
32,1,3.0,68.0,20.0,1,1,0,-1.0,0
33,1,3.0,80.0,20.0,1,1,0,0.0,0
34,1,3.0,77.0,20.0,1,1,0,-4.0,0
35,1,3.0,74.0,20.0,1,1,0,-1.0,0
36,1,3.0,77.0,20.0,1,1,1,6.0,0
37,1,3.0,60.0,20.0,1,1,1,14.0,0
38,1,3.0,72.0,20.0,1,1,0,-3.0,0
39,1,3.0,65.0,20.0,1,1,0,0.0,0
40,1,3.0,72.0,20.0,1,1,0,0.0,0
41,1,3.0,71.0,20.0,1,1,0,0.0,0
42,1,3.0,76.0,20.0,1,1,1,10.0,0
43,1,3.0,75.0,20.0,1,1,0,-1.0,0
44,1,3.0,85.0,20.0,1,1,0,-1.0,0
47,1,3.0,83.0,20.0,1,1,0,0.0,0
48,1,3.0,70.0,20.0,1,1,0,0.0,0
50,1,3.0,74.0,20.0,1,1,0,0.0,0
51,1,3.0,65.0,20.0,1,1,0,0.0,0
52,1,3.0,49.0,20.0,1,1,1,10.0,0
53,1,3.0,62.0,20.0,1,1,0,0.0,0
54,1,3.0,75.0,20.0,1,1,1,6.0,0
56,1,3.0,78.0,20.0,1,1,1,5.0,0
57,1,3.0,45.0,20.0,1,1,0,-9.0,0
58,1,3.0,68.0,20.0,1,1,0,0.0,0
59,1,3.0,79.0,20.0,1,1,0,-1.0,0
61,1,3.0,74.0,20.0,1,1,1,21.0,0
63,1,3.0,78.0,20.0,1,1,0,-1.0,0
64,1,3.0,82.0,20.0,1,1,1,7.0,0
65,1,3.0,62.0,20.0,1,1,0,0.0,0
66,1,3.0,74.0,20.0,1,1,1,7.0,0
67,1,3.0,67.0,20.0,1,1,1,2.0,0
68,1,3.0,77.0,20.0,1,1,0,-2.0,0
69,1,3.0,82.0,20.0,1,1,0,-1.0,0
70,1,3.0,78.0,20.0,1,1,1,2.0,0
71,1,3.0,42.0,20.0,1,1,0,-1.0,0
72,1,3.0,44.0,20.0,1,1,0,-4.0,0
74,1,3.0,51.0,20.0,1,1,0,0.0,0
75,1,3.0,48.0,20.0,1,1,1,1.0,0
76,1,3.0,65.0,20.0,1,1,0,0.0,0
78,1,3.0,78.0,20.0,1,1,1,10.0,0
79,1,3.0,88.0,20.0,1,1,0,-2.0,0
81,1,3.0,83.0,20.0,1,1,0,-3.0,0
82,1,3.0,68.0,20.0,1,1,0,-1.0,0
83,1,3.0,50.0,20.0,1,1,1,1.0,0
84,1,3.0,59.0,20.0,1,1,0,-3.0,0
85,1,3.0,62.0,20.0,1,1,1,14.0,0
86,1,3.0,87.0,20.0,1,1,0,0.0,0
87,1,3.0,40.0,20.0,1,1,1,7.0,0
88,1,3.0,84.0,20.0,1,1,0,-1.0,0
89,1,3.0,66.0,20.0,1,1,0,-1.0,0
90,1,3.0,77.0,20.0,1,1,0,0.0,0
91,1,3.0,67.0,20.0,1,1,1,14.0,0
92,1,3.0,70.0,20.0,1,1,0,-2.0,0
93,1,3.0,75.0,20.0,1,1,0,-1.0,0
94,1,3.0,63.0,20.0,1,1,1,1.0,0
96,1,3.0,83.0,20.0,1,1,0,0.0,0
97,1,3.0,68.0,20.0,1,1,0,0.0,0
98,1,3.0,80.0,20.0,1,1,0,0.0,0
99,1,3.0,56.0,20.0,1,1,0,-2.0,0
100,1,3.0,80.0,20.0,1,1,0,-2.0,0
101,1,3.0,62.0,20.0,1,1,0,-3.0,0
102,1,3.0,77.0,20.0,1,1,0,-1.0,0
103,1,3.0,58.0,20.0,1,1,0,0.0,0
104,1,3.0,74.0,20.0,1,1,0,-1.0,0
105,1,3.0,84.0,20.0,1,1,1,2.0,0
106,1,3.0,79.0,20.0,1,1,1,6.0,0
107,1,3.0,64.0,20.0,1,1,0,0.0,0
108,1,3.0,75.0,20.0,1,1,0,0.0,0
109,1,3.0,0.0,20.0,1,0,1,10.0,0
110,1,3.0,70.0,20.0,1,1,0,0.0,0
111,1,3.0,75.0,20.0,1,1,0,-1.0,0
112,1,3.0,83.0,20.0,1,1,0,-4.0,0
113,1,3.0,35.0,20.0,1,0,1,1.0,0
114,1,3.0,72.0,20.0,1,1,0,0.0,0
115,1,3.0,68.0,20.0,1,1,1,2.0,0
116,1,3.0,73.0,20.0,1,1,0,-7.0,0
117,1,3.0,74.0,20.0,1,1,0,0.0,0
118,1,3.0,65.0,20.0,1,1,0,-1.0,0
120,1,3.0,72.0,20.0,1,1,1,10.0,0
121,1,3.0,77.0,20.0,1,1,1,1.0,0
122,1,3.0,60.0,20.0,1,1,0,-1.0,0
123,1,3.0,75.0,20.0,1,1,0,0.0,0
124,1,3.0,76.0,20.0,1,1,0,-1.0,0
125,1,3.0,85.0,20.0,1,1,0,-1.0,0
127,1,3.0,53.0,20.0,1,1,1,8.0,0
128,1,3.0,78.0,20.0,1,1,0,-3.0,0
129,1,3.0,54.0,20.0,1,1,0,-1.0,0
130,1,3.0,52.0,20.0,1,1,0,-2.0,0
131,1,3.0,94.0,20.0,1,1,0,-3.0,0
132,1,3.0,85.0,20.0,1,1,0,0.0,0
133,1,3.0,79.0,20.0,1,1,0,-17.0,0
134,1,3.0,59.0,20.0,1,1,0,0.0,0
136,1,3.0,83.0,20.0,1,1,0,0.0,0
138,1,3.0,62.0,20.0,1,1,0,-1.0,0
139,1,3.0,88.0,20.0,1,1,0,-1.0,0
140,1,3.0,74.0,20.0,1,1,0,-1.0,0
141,1,3.0,83.0,20.0,1,1,0,0.0,0
142,1,3.0,73.0,20.0,1,1,0,0.0,0
143,1,3.0,61.0,20.0,1,1,0,-3.0,0
144,1,3.0,88.0,20.0,1,1,0,-3.0,0
145,1,3.0,60.0,20.0,1,1,0,-1.0,0
146,1,3.0,62.0,20.0,1,1,0,-15.0,0
147,1,3.0,81.0,20.0,1,1,0,0.0,0
148,1,3.0,80.0,20.0,1,1,0,-1.0,0
149,1,3.0,80.0,20.0,1,1,0,0.0,0
150,1,3.0,66.0,20.0,1,1,0,-3.0,0
151,1,3.0,64.0,20.0,1,1,0,0.0,0
153,1,3.0,72.0,20.0,1,1,0,0.0,0
154,1,3.0,73.0,20.0,1,1,0,0.0,0
155,1,3.0,71.0,20.0,1,1,0,0.0,0
