UserSK,CourseSK,DeviceSK,EnrollmentDateSK,CompletionDateSK,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,EngagementScore,CourseCompletion
281,5,1,369,,72.72158190188976,5,5,72.18596247683395,44.31875408939061,0.49149778352608847,0
282,3,2,226,,63.567143069015415,10,10,63.309164764049726,12.83318260029005,0.7106687591250003,0
283,5,2,56,,82.09472513741159,3,0,58.63880748469572,37.96588710448074,0.32306302991309505,0
284,5,1,335,351.0,36.74834985772623,13,5,78.96654033351574,22.96475666744733,0.5036930735461647,1
285,1,1,510,,96.98312580907668,9,2,54.92540481109469,55.34991383184398,0.5398641918406656,0
286,1,2,258,347.0,53.45768692630241,12,10,94.16400657560064,69.4385164354344,0.7099590298141168,1
287,1,1,343,398.0,32.24970907125008,9,10,81.87908546437244,38.83697797561092,0.5885428777988161,1
288,2,1,457,547.0,99.88563789127848,17,5,77.34289963021425,26.268906752622268,0.7829698676756109,1
289,2,2,696,,87.77207569564918,15,2,97.16171816333213,26.24624102500749,0.608846116175743,0
290,1,1,589,,3.462712319445939,16,9,50.60346736292031,87.20039132290405,0.5749377359574614,0
291,5,1,366,,12.148107754891868,2,6,86.49536672495742,11.190001929607009,0.27085403908599975,0
292,4,1,587,,97.5787761786714,1,4,60.99856243077068,77.50975577888833,0.47520333669531517,0
293,4,2,423,468.0,40.31809749434911,20,7,79.7115012574209,77.4131395527919,0.6990460357323243,1
294,1,2,310,,35.46145920327953,0,2,80.75678455834742,88.84636920215218,0.18269497471780496,0
295,4,1,369,,3.5549096509318767,16,0,65.39407865302266,98.48378959075151,0.2752512040793537,0
296,5,1,99,141.0,22.07881127482626,15,9,89.21920440859876,87.46896640735626,0.6209595812903829,1
297,1,1,487,,7.448586628418697,4,3,78.66814066549205,95.82665063990228,0.188362892630879,0
298,3,1,450,,85.41394915707035,8,8,64.97135740634761,38.16133053517159,0.6842372044584942,0
299,4,1,199,,77.98661439809122,19,0,69.96097706141649,98.30815423027856,0.5758945838101553,0
300,1,1,330,,22.94308414713836,8,9,56.33661911324496,47.15676644814424,0.5072038772142741,0
301,4,2,370,,65.90026154431753,0,2,51.171577444451465,17.729675611124897,0.2851955412343781,0
302,4,2,435,,61.875398442126674,10,1,98.84298239064772,40.41541582269905,0.40497492579930694,0
303,5,2,495,,16.670339349850707,1,3,62.727724637285945,99.1501438534984,0.16941675859099525,0
304,5,1,375,397.0,90.68956576518886,9,9,67.71369819771175,83.6153679815257,0.7520020626903566,1
305,5,1,407,,69.85208481471867,9,4,55.32568170412193,27.451197504263423,0.5151682834204439,0
306,5,1,175,,10.193087821408604,17,3,71.38323183564901,37.717422549608216,0.41427039435836943,0
307,1,2,492,,4.1538194902977486,0,9,83.28947805160055,97.694894510792,0.3105996583268779,0
308,2,2,589,633.0,94.68458102163036,1,10,76.8268161657978,89.97905592418326,0.665455334231956,1
309,5,1,510,574.0,82.88865669433471,6,7,98.73495063542398,48.06154792611322,0.6090672896720046,1
310,2,2,511,592.0,98.025142354672,16,10,70.63144512577284,26.086152319100066,0.9267031940186682,1
311,2,2,247,,35.49931960376988,10,2,58.39443278916002,50.72566095404491,0.34948830034147726,0
312,3,2,149,175.0,81.76626425150423,6,7,84.17395034962118,10.50587566999982,0.6052877105691521,1
313,3,2,570,,55.72199731207364,15,1,74.14551091751481,29.150966172510262,0.46758668876537657,0
314,4,2,633,696.0,21.776603050633,11,0,74.3189033334026,96.87041926920575,0.2532785825836685,1
315,4,2,403,,20.381736029900484,18,2,73.69603887438828,26.535504589117625,0.43191354748419464,0
316,3,1,400,441.0,83.85585545161774,8,8,93.99360852975464,35.979810659683494,0.6789904314184301,1
317,5,2,216,,35.59793783372993,2,4,67.4580704976022,26.96488074421417,0.28315372376258646,0
318,4,2,633,689.0,25.23636139712942,1,10,58.17643606957017,94.05862283227772,0.4315932467778283,1
319,3,2,286,,75.99347245903209,13,10,68.28745890507278,19.58635523057447,0.8025133158938617,0
320,3,2,414,436.0,54.294310828981295,7,9,87.45634261562063,84.66464964769669,0.5961103864047952,1
321,2,2,150,,94.48234980589952,15,7,50.274597491978334,46.64742903256786,0.798107501230031,0
322,5,2,547,,12.630113988772797,15,6,57.5490249272618,49.82919524093818,0.4891427451574962,0
323,3,1,421,438.0,8.911595825314066,10,9,82.13307042001885,63.52326508422617,0.49328697517198705,1
324,4,2,492,,95.11056569954614,12,2,93.14385119812772,55.37401003296431,0.5835582248852256,0
325,5,1,481,556.0,73.81654987356454,18,8,91.18932113408196,13.135723986484129,0.8118495959634432,1
326,5,1,615,688.0,24.58797892065307,17,10,93.13254709392152,1.175651992717608,0.6960751968685918,1
327,4,1,503,,50.13321742456333,2,3,82.23159267557492,36.01804882530869,0.2987672748043492,0
328,2,2,239,271.0,84.85419150351927,10,5,59.770483032680495,90.84748660637425,0.6156864258425853,1
329,4,2,145,179.0,48.17183757767177,11,4,77.6050422205115,22.91555067173532,0.4754947135180024,1
330,2,2,412,,82.39610767585665,9,0,95.42099810904244,98.89651268464542,0.4240774148175274,0
331,4,2,358,,97.25372037242936,4,0,81.12510898912635,69.21760348559155,0.39077648368551837,0
332,4,1,591,633.0,42.0698381798579,0,8,76.98472221645974,89.44034693509627,0.40494623494384996,1
333,4,2,49,,84.33906219385307,16,8,53.65593642568698,16.429475899142997,0.8139502634502214,0
334,5,1,498,509.0,32.233431441740166,16,9,81.33947704232978,71.55269386946938,0.6718211473375625,1
335,1,2,682,,62.13817400775223,20,7,67.83036890017664,10.441421412980922,0.772523637741764,0
336,4,1,542,625.0,77.07831177074925,20,6,51.33346020099116,91.78897556049724,0.7895005207418834,1
337,2,1,523,,48.91985508255699,9,3,61.42152513080815,26.46980233043521,0.4113474441794626,0
338,4,1,633,,76.31936550385407,0,9,67.50921915957028,9.35509826226042,0.553612154892638,0
339,5,1,712,,76.81264497885671,7,10,69.24602722804568,13.083402100775457,0.7052723228265584,0
340,3,2,643,,93.81507268919871,5,2,54.02666286530141,48.3803128764863,0.462529658229458,0
341,3,1,361,,39.16157303527381,4,3,95.4021718241047,71.24572423244332,0.29515418606664373,0
342,3,2,464,539.0,66.52985528563471,7,5,85.4731151936458,73.79874356160046,0.503980738060694,1
343,3,1,66,,2.085401660022792,19,8,50.16812535804463,22.63684044305243,0.5869664873482564,0
344,4,1,343,,64.4482748188835,12,2,66.92256431083293,46.62275502670957,0.4803050761328329,0
345,4,1,427,482.0,24.70938274244286,10,6,96.8717959398407,32.27252430705603,0.44648593251166485,1
346,2,1,102,,55.97106893818608,2,7,80.72671645140272,23.33379777272544,0.4517578369608854,0
347,1,2,307,363.0,47.43697368189421,15,9,81.00687120559478,55.69651924332437,0.7063514434084078,1
348,4,1,500,,95.1100307864074,1,4,88.70984204729496,49.3779291995931,0.46689000693755806,0
349,4,2,400,,11.746980419492198,6,8,92.00336198255675,54.90068746898808,0.4028356038046737,0
350,2,1,6,94.0,30.086400852735235,9,2,53.57472887345106,2.1267996310289305,0.3145940866209295,1
351,2,2,504,586.0,53.46001840469575,2,8,94.66338076511076,78.02020643784998,0.476635047562561,1
352,3,2,166,,21.990757199720665,6,8,68.94135931726696,37.40605749191742,0.4373308152613715,0
353,4,1,306,,34.55802269110932,1,4,96.87589689901344,52.79550298088507,0.2629852979432645,0
354,4,2,209,266.0,71.83508950749174,0,7,94.068102211695,95.01763379053764,0.4718456648964519,1
355,3,1,551,595.0,68.34112372243312,12,10,73.55126398583825,36.00093471331112,0.7600779762241806,1
356,2,1,693,739.0,87.76567341684478,9,4,90.68707414359494,89.35054154888181,0.5754910569478118,1
357,2,1,256,,66.70970170869991,2,8,64.44811236721196,66.3988227663852,0.521252441821684,0
358,1,2,592,672.0,39.77498774500208,17,6,60.35772491456339,68.55569393226935,0.6138844011229847,1
359,4,1,14,,94.18464735358712,6,1,65.0298947588928,10.851982880567467,0.447107758740464,0
360,4,1,484,,32.95863527367048,0,6,99.04417476872706,33.373530400703,0.3075988878503908,0
361,1,2,652,,51.90651027325134,18,3,53.260885272579216,65.8445402900277,0.5714040494498848,0
362,5,2,118,194.0,76.02678300031464,15,10,85.90533843777084,26.565514263911737,0.8359586535106054,1
363,4,2,53,,39.94193103602842,3,0,59.52325822297565,38.58147248085042,0.18111640444343813,0
364,4,2,202,245.0,89.51140591518477,19,4,70.7479396043885,30.307521269556247,0.7480355240127957,1
365,3,1,190,,60.90205409033663,4,10,82.14312822325681,48.55033088212269,0.6016947558857763,0
366,3,1,506,,27.88181480794175,3,1,52.77961905408724,11.078412863213927,0.17383779523217427,0
367,4,1,532,587.0,57.99925826851074,17,7,62.12322954669079,83.25082785999604,0.7085863745859755,1
368,5,2,422,473.0,28.410181179550506,8,4,77.84227562677987,2.157140441344707,0.35894894920848325,1
369,1,1,223,279.0,51.14882777226035,8,6,73.68345063418505,65.53632525265715,0.5021857725826182,1
370,1,2,603,,46.34862696821624,6,1,88.53406934847573,9.350134560345424,0.28602326091880453,0
371,4,1,661,,58.130666820544775,4,1,76.57506342431925,89.23592695622786,0.2923653004586239,0
372,4,1,685,740.0,24.18524813606448,19,6,69.90873760449782,77.10867921869765,0.5947201953952649,1
373,5,2,721,741.0,85.11041732326335,17,4,97.8713667634596,51.62317952513887,0.6998823319431552,1
374,3,1,41,,9.831449322879418,3,8,78.03751727937313,73.19018142586063,0.3463854350128588,0
375,4,1,13,,22.79087317189719,15,1,72.09776008125482,30.19474278361092,0.35669340056773796,0
376,3,1,60,,20.80088319016201,20,2,99.0628414597102,3.7111401960042367,0.46665816329148874,0
377,2,1,480,546.0,29.557376691394712,0,1,61.97880712028058,67.69974884838197,0.12948038425475486,1
378,4,2,152,,94.76166715057998,5,0,77.58389513706297,38.1671427660692,0.39905124975369133,0
379,3,1,14,,91.60993651904508,4,3,91.24589213874305,27.28866083367768,0.4717704310069292,0
380,3,1,659,719.0,43.935996377589,10,7,81.19236706974507,31.00183697437732,0.5445632272384726,1
381,3,2,672,,63.41175306872339,19,3,50.274914375137776,96.1064069758118,0.6268137440018008,0
382,3,1,586,656.0,89.0101722170769,15,5,92.36412295948182,69.46472486671068,0.7130143207893499,1
383,2,2,686,,63.3061393202649,3,9,76.82817566200663,44.34120663824598,0.5597907636715259,0
384,1,1,121,,81.46055752616326,9,3,81.31324020376665,56.190299835494905,0.5209260142541462,0
385,5,1,319,,8.020702952418382,3,8,85.97901267727933,64.84819968287113,0.3402878715571556,0
386,2,2,157,,29.244474368132597,3,2,90.52914641554366,98.1298104642211,0.21175945727693346,0
387,4,1,593,621.0,39.80613017778905,10,6,68.9875201543935,21.452204705590205,0.4973231877802254,1
388,4,2,74,,67.28035907851876,18,0,64.3703365709369,74.22757100941077,0.5231754244508459,0
389,2,1,603,672.0,7.79149750461942,9,5,90.0455348580411,69.10303369320829,0.33951653802004267,1
390,5,1,50,85.0,76.60105621979876,17,6,70.30595229828882,77.62776907787277,0.737893645604844,1
391,1,2,90,134.0,82.05506105501055,19,8,83.40364102078176,69.41856780972648,0.8562587972192143,1
392,3,1,140,152.0,4.187445786646349,0,9,99.23243436167768,94.0541546218728,0.31071289255951845,1
393,1,1,268,332.0,84.15982410115035,8,2,77.60106143478461,80.8477032722368,0.48001602485100064,1
394,2,1,386,,86.52964493853553,4,0,83.39002703586527,54.49979511806842,0.3546638996546219,0
395,1,1,407,,57.62628584905725,10,8,53.558092067395066,99.15907316789048,0.623997332366743,0
396,5,2,677,693.0,28.166850531932493,14,7,79.17151609877482,7.757410458425474,0.5581280500556597,1
397,4,2,75,,36.36695484884349,15,3,82.04960984691095,8.042548317316278,0.4690759188319626,0
398,1,2,75,123.0,41.06072042320647,10,5,83.31710578333957,54.335702047180575,0.46821493385791896,1
399,4,2,347,362.0,52.495862079415176,9,8,86.10391212747692,1.6828930711486834,0.5900544010030503,1
400,2,2,534,,33.21640978757817,15,2,68.86910119692122,49.86436813731881,0.4251336757316923,0
401,2,1,170,,19.602455291043235,20,1,53.29329955835711,30.433073582271863,0.42928954003292213,0
402,5,1,453,,5.172891279330486,18,9,98.75703028399091,51.2458098726669,0.6140298122649953,0
403,5,2,633,695.0,55.213586430138136,19,8,74.25642559786698,54.89548920048773,0.7658719835606377,1
404,4,2,326,,92.97855966542556,0,9,56.00133291558844,16.73913304309156,0.6097108416983436,0
405,3,1,125,,42.95701033218385,20,1,85.22072073173324,48.38849106970561,0.507934392600987,0
406,5,1,433,,17.80081867636925,3,1,60.05883768857818,70.71619362811306,0.13989073637748192,0
407,2,2,187,243.0,87.25601785412206,3,5,71.68134637292401,87.4978254346539,0.507108327008909,1
408,5,1,92,150.0,74.08346321349566,18,8,52.41902768932981,76.2016272711528,0.8127484082178559,1
409,2,1,497,,28.49864089824825,17,1,78.19113901180151,13.603604000515643,0.40924708120096726,0
410,2,1,38,,1.5745731154511682,17,3,73.07964563960888,93.3024643981102,0.3852481407889168,0
411,2,2,304,354.0,99.0208685897568,7,4,97.46828248906824,77.01458200274809,0.5800589833835282,1
412,3,1,108,,90.07620192145748,4,1,73.71451777569096,52.18450172641038,0.39993968557508386,0
413,5,1,484,,1.093361210221543,8,1,70.22772163329996,99.69267212393792,0.166962442892676,0
414,4,2,469,,59.0320530547458,18,3,87.86634775174656,11.091322822679697,0.5953988230831616,0
415,4,2,143,,15.042595364081537,9,2,73.15005094905287,79.68768108265112,0.26393510970470596,0
416,3,1,557,628.0,29.59626120983151,7,2,98.14683724398436,1.0298882127325548,0.27961040852702795,1
417,5,1,97,181.0,68.12917871986976,11,6,94.58797014814712,16.60569203039337,0.6093656827057937,1
418,5,1,321,,48.18022641442183,4,3,93.3244387817834,69.30389468500081,0.32552387900732055,0
419,5,2,18,67.0,19.07062354985872,15,5,75.8901189188477,74.80928108751377,0.4774977166870206,1
420,2,2,586,,33.25772388965489,2,0,51.07125744174304,38.44949743681346,0.1419412147742245,0
421,3,1,429,,3.870281754899006,14,4,98.12025170266134,27.26256394650627,0.3763120312236936,0
422,2,2,62,,25.2062422370981,3,5,79.902792389131,0.9077900645225844,0.29815998923556686,0
423,4,1,219,,34.905046699444114,6,3,66.64068588173859,88.99779634657547,0.31415379401107146,0
424,1,1,457,,8.609843234793729,9,10,50.39260980246912,36.25252349364101,0.5089372608148093,0
425,3,2,49,,4.249724383104773,11,9,54.47279069930083,47.76377405728365,0.49425502810693583,0
426,3,1,335,,60.68162993184873,13,8,53.72515821385116,45.32926653399221,0.6842857427390667,0
427,2,2,84,,4.385349542197695,18,9,53.885297459270994,56.138341154068726,0.6113778198078965,0
428,4,1,7,59.0,46.1104213337561,7,6,53.058904883690126,98.405207876826,0.46855270323206577,1
429,3,2,531,552.0,26.14809376046071,18,7,94.38255640231483,68.19487502837444,0.6179963592628823,1
430,3,2,115,,28.11331015083173,19,3,56.933282065134655,1.0168591066567978,0.5079486731721634,0
431,3,1,289,,72.42966620449894,3,10,87.63928786185663,35.77011923304164,0.623846610907333,0
432,2,1,539,585.0,64.03259852143623,7,5,92.45242925465318,14.65794243753341,0.495571398225316,1
433,3,2,490,,95.35420409359156,13,1,99.41990551117644,41.23592256512569,0.5677122436958245,0
434,3,2,108,,39.25514062122754,4,3,52.30353548687121,3.9323209425848993,0.2954692684559043,0
435,1,2,2,17.0,64.75028822825513,15,10,53.64915293001754,91.39857786120432,0.7979858354769949,1
436,2,2,303,374.0,77.0258176101831,18,7,93.74394813621431,15.917144284938868,0.7893235836142617,1
437,3,2,322,,93.46145904772855,6,7,78.61096258776041,2.3162826798628577,0.6446704720426047,0
438,2,1,222,232.0,34.88842119792445,14,6,81.3629730496882,95.04685495099643,0.5474294754619123,1
439,3,1,463,532.0,70.96976290430148,9,9,70.03552168357669,17.67651055745757,0.6855969872807055,1
440,1,1,515,570.0,34.27980683352479,19,8,57.12727595724194,73.18667276231169,0.695378925261394,1
441,5,2,241,,43.40667809750192,13,0,74.64916934195526,86.81849846399952,0.35944953443271416,0
442,1,1,594,,55.82926067091453,2,9,51.82744499697096,40.60795092998897,0.5179463074127025,0
443,3,2,21,,67.14988553383262,18,7,60.92239357884353,57.063633335899326,0.7560670638155066,0
444,4,2,249,303.0,97.40051562181084,10,6,60.415340780083255,63.81509062070568,0.6912683065810065,1
445,3,2,704,,23.250253779558392,1,4,60.1472034066078,64.06065598063914,0.22490716640292416,0
446,4,1,254,,89.70680816717432,4,0,84.6153328747185,98.6990322568669,0.3653627775934573,0
447,2,2,345,,74.07692472932727,3,1,59.2317132464942,11.279829254780816,0.32939664029401045,0
448,1,1,93,162.0,33.37078470103119,6,2,85.64113497067476,90.9150021250856,0.2756542725966723,1
449,3,1,448,486.0,32.910997868246895,6,4,88.16429094223685,85.0927445934777,0.34077197217058136,1
450,4,2,102,,70.36512505989755,11,2,62.7006732050461,68.54822224122972,0.48356307770563145,0
451,4,1,563,631.0,64.15511846838689,19,0,86.49488084083343,95.858822653524,0.5293179756807692,1
452,4,2,363,,81.58765681647307,10,2,57.1130106091988,19.0852471294084,0.5046875956744565,0
453,4,1,275,,76.08196363038611,15,3,91.56468498733346,37.645121103440445,0.6028134704514122,0
454,2,1,304,316.0,78.65971266500217,19,5,71.29175377431628,80.95450839152268,0.7448261957948846,1
455,3,1,307,,33.54585284661105,15,9,65.37319764953908,1.8544796278140097,0.6595740525237788,0
456,1,1,557,608.0,60.756590101902525,20,6,85.62175687199057,82.19971061285364,0.7345382492688342,1
457,2,2,476,492.0,94.00860788377268,13,10,93.30637308048416,45.62923158783981,0.8631780413393546,1
458,3,2,350,,16.14137546106719,1,7,77.6624712973315,13.343977227621515,0.30096750920891385,0
459,2,2,131,154.0,81.86918757356122,13,6,62.05676770256008,73.11400397533495,0.6889673810870839,1
460,5,1,420,,37.78573774310381,20,1,97.04065526739608,3.294603871256818,0.49052048899027567,0
461,4,1,693,742.0,89.67619830005215,9,4,81.79381543871759,16.2139118924303,0.5819246176601774,1
462,5,2,41,,13.222893799342868,12,4,70.86534080774346,30.848095639517915,0.3744731402581242,0
463,3,1,265,,14.738812527150444,19,9,77.73736450838007,18.967900578328244,0.6629089753240827,0
464,1,2,662,,17.97178824299709,4,1,55.855812873642165,30.050128769077755,0.15713304792944832,0
465,3,1,328,,24.49445271618522,1,3,63.62435363945216,86.12428314330243,0.19576392046529623,0
466,5,1,247,,91.8617669849573,16,8,56.74581443068165,97.6173089193256,0.8392824527455124,0
467,1,1,631,671.0,68.43608249351098,6,7,77.5219283346176,90.9140162098338,0.560399243320851,1
468,2,2,337,,3.372177127302712,10,5,65.29614409407566,54.448924622808384,0.3413013649292805,0
469,3,2,697,743.0,1.7515502012174982,13,7,93.90793886290538,77.45515596827181,0.4525097655916288,1
470,2,1,49,,34.11017250095415,14,3,57.1173534481162,27.43242869784057,0.44480977666631366,0
471,3,1,670,,58.7188460969695,6,4,53.046271338434245,2.9149778506417534,0.4276781202633843,0
472,1,2,146,157.0,40.45736319026863,17,0,92.75815646616016,65.63983788884657,0.41618425332900766,1
473,4,1,228,,53.20261417975061,2,9,51.28521114131745,51.34627941487978,0.50910125660004,0
474,4,1,100,,4.858264032873884,19,6,75.93515895613105,14.86341159556953,0.5296379100465081,0
475,4,2,57,,78.58659588733654,19,4,66.80003170016943,50.77330898382672,0.7112469800880351,0
