ResourceSK,id_site,code_module,code_presentation,activity_type,week_from,week_to,resource_full_id,activity_category
423,543138,BBB,2013B,resource,,,BBB_2013B_543138,Content
424,542799,BBB,2013B,forumng,,,BBB_2013B_542799,Discussion
425,543167,BBB,2013B,resource,,,BBB_2013B_543167,Content
426,543037,BBB,2013B,url,,,BBB_2013B_543037,Content
427,543199,BBB,2013B,resource,,,BBB_2013B_543199,Content
428,543071,BBB,2013B,subpage,,,BBB_2013B_543071,Content
429,543233,BBB,2013B,resource,,,BBB_2013B_543233,Content
430,543103,BBB,2013B,resource,,,BBB_2013B_543103,Content
431,543271,BBB,2013B,resource,,,BBB_2013B_543271,Content
432,543135,BBB,2013B,resource,,,BBB_2013B_543135,Content
433,543303,BBB,2013B,resource,,,BBB_2013B_543303,Content
434,542796,BBB,2013B,forumng,,,BBB_2013B_542796,Discussion
435,543164,BBB,2013B,resource,,,BBB_2013B_543164,Content
436,543031,BBB,2013B,url,,,BBB_2013B_543031,Content
437,543196,BBB,2013B,resource,,,BBB_2013B_543196,Content
438,543067,BBB,2013B,subpage,,,BBB_2013B_543067,Content
439,543230,BBB,2013B,resource,,,BBB_2013B_543230,Content
440,543100,BBB,2013B,resource,,,BBB_2013B_543100,Content
441,543268,BBB,2013B,resource,,,BBB_2013B_543268,Content
442,543132,BBB,2013B,resource,,,BBB_2013B_543132,Content
443,543300,BBB,2013B,resource,,,BBB_2013B_543300,Content
444,542792,BBB,2013B,forumng,,,BBB_2013B_542792,Discussion
445,543161,BBB,2013B,resource,,,BBB_2013B_543161,Content
446,543027,BBB,2013B,url,,,BBB_2013B_543027,Content
447,543193,BBB,2013B,resource,,,BBB_2013B_543193,Content
448,543063,BBB,2013B,subpage,,,BBB_2013B_543063,Content
449,543227,BBB,2013B,resource,,,BBB_2013B_543227,Content
450,543097,BBB,2013B,resource,,,BBB_2013B_543097,Content
451,543259,BBB,2013B,resource,,,BBB_2013B_543259,Content
452,543265,BBB,2013B,resource,,,BBB_2013B_543265,Content
453,543129,BBB,2013B,resource,,,BBB_2013B_543129,Content
454,543297,BBB,2013B,resource,,,BBB_2013B_543297,Content
455,543158,BBB,2013B,resource,,,BBB_2013B_543158,Content
456,543024,BBB,2013B,url,,,BBB_2013B_543024,Content
457,543190,BBB,2013B,resource,,,BBB_2013B_543190,Content
458,543060,BBB,2013B,subpage,,,BBB_2013B_543060,Content
459,543224,BBB,2013B,resource,,,BBB_2013B_543224,Content
460,543094,BBB,2013B,resource,,,BBB_2013B_543094,Content
461,543256,BBB,2013B,resource,,,BBB_2013B_543256,Content
462,543262,BBB,2013B,resource,,,BBB_2013B_543262,Content
463,543126,BBB,2013B,resource,,,BBB_2013B_543126,Content
464,543294,BBB,2013B,resource,,,BBB_2013B_543294,Content
465,543155,BBB,2013B,resource,,,BBB_2013B_543155,Content
466,543021,BBB,2013B,url,,,BBB_2013B_543021,Content
467,543187,BBB,2013B,resource,,,BBB_2013B_543187,Content
468,543057,BBB,2013B,subpage,,,BBB_2013B_543057,Content
469,543221,BBB,2013B,resource,,,BBB_2013B_543221,Content
470,543091,BBB,2013B,resource,,,BBB_2013B_543091,Content
471,543253,BBB,2013B,resource,,,BBB_2013B_543253,Content
472,543123,BBB,2013B,resource,,,BBB_2013B_543123,Content
473,543291,BBB,2013B,resource,,,BBB_2013B_543291,Content
474,543152,BBB,2013B,resource,,,BBB_2013B_543152,Content
475,542894,BBB,2013B,quiz,,,BBB_2013B_542894,Assessment
476,543184,BBB,2013B,resource,,,BBB_2013B_543184,Content
477,543054,BBB,2013B,subpage,,,BBB_2013B_543054,Content
478,543217,BBB,2013B,resource,,,BBB_2013B_543217,Content
479,543088,BBB,2013B,resource,,,BBB_2013B_543088,Content
480,543250,BBB,2013B,resource,,,BBB_2013B_543250,Content
481,543120,BBB,2013B,resource,,,BBB_2013B_543120,Content
482,543288,BBB,2013B,resource,,,BBB_2013B_543288,Content
483,543324,BBB,2013B,ouelluminate,,,BBB_2013B_543324,Other
484,542891,BBB,2013B,quiz,,,BBB_2013B_542891,Assessment
485,543181,BBB,2013B,resource,,,BBB_2013B_543181,Content
486,543051,BBB,2013B,subpage,,,BBB_2013B_543051,Content
487,543213,BBB,2013B,resource,,,BBB_2013B_543213,Content
488,543085,BBB,2013B,resource,,,BBB_2013B_543085,Content
489,543247,BBB,2013B,resource,,,BBB_2013B_543247,Content
490,543117,BBB,2013B,resource,,,BBB_2013B_543117,Content
491,543285,BBB,2013B,resource,,,BBB_2013B_543285,Content
492,543149,BBB,2013B,resource,,,BBB_2013B_543149,Content
493,543314,BBB,2013B,resource,,,BBB_2013B_543314,Content
494,542812,BBB,2013B,glossary,,,BBB_2013B_542812,Other
495,543178,BBB,2013B,resource,,,BBB_2013B_543178,Content
496,543048,BBB,2013B,subpage,,,BBB_2013B_543048,Content
497,543210,BBB,2013B,resource,,,BBB_2013B_543210,Content
498,543082,BBB,2013B,resource,,,BBB_2013B_543082,Content
499,543244,BBB,2013B,resource,,,BBB_2013B_543244,Content
500,543114,BBB,2013B,resource,,,BBB_2013B_543114,Content
501,543282,BBB,2013B,resource,,,BBB_2013B_543282,Content
502,543146,BBB,2013B,resource,,,BBB_2013B_543146,Content
503,543311,BBB,2013B,resource,,,BBB_2013B_543311,Content
504,542808,BBB,2013B,forumng,,,BBB_2013B_542808,Discussion
505,543175,BBB,2013B,resource,,,BBB_2013B_543175,Content
506,543045,BBB,2013B,subpage,,,BBB_2013B_543045,Content
507,543207,BBB,2013B,resource,,,BBB_2013B_543207,Content
508,543079,BBB,2013B,resource,,,BBB_2013B_543079,Content
509,543241,BBB,2013B,resource,,,BBB_2013B_543241,Content
510,543111,BBB,2013B,resource,,,BBB_2013B_543111,Content
511,543279,BBB,2013B,resource,,,BBB_2013B_543279,Content
512,543143,BBB,2013B,resource,,,BBB_2013B_543143,Content
513,543308,BBB,2013B,resource,,,BBB_2013B_543308,Content
514,542805,BBB,2013B,forumng,,,BBB_2013B_542805,Discussion
515,543172,BBB,2013B,resource,,,BBB_2013B_543172,Content
516,543042,BBB,2013B,subpage,,,BBB_2013B_543042,Content
517,543204,BBB,2013B,resource,,,BBB_2013B_543204,Content
518,543076,BBB,2013B,subpage,,,BBB_2013B_543076,Content
519,543238,BBB,2013B,resource,,,BBB_2013B_543238,Content
520,543108,BBB,2013B,resource,,,BBB_2013B_543108,Content
521,543276,BBB,2013B,resource,,,BBB_2013B_543276,Content
522,543140,BBB,2013B,resource,,,BBB_2013B_543140,Content
523,542802,BBB,2013B,forumng,,,BBB_2013B_542802,Discussion
524,543169,BBB,2013B,resource,,,BBB_2013B_543169,Content
525,543039,BBB,2013B,subpage,,,BBB_2013B_543039,Content
526,543201,BBB,2013B,resource,,,BBB_2013B_543201,Content
527,543073,BBB,2013B,subpage,,,BBB_2013B_543073,Content
528,543235,BBB,2013B,resource,,,BBB_2013B_543235,Content
529,543105,BBB,2013B,resource,,,BBB_2013B_543105,Content
530,543273,BBB,2013B,resource,,,BBB_2013B_543273,Content
531,543137,BBB,2013B,resource,,,BBB_2013B_543137,Content
532,543305,BBB,2013B,resource,,,BBB_2013B_543305,Content
533,542798,BBB,2013B,forumng,,,BBB_2013B_542798,Discussion
534,543166,BBB,2013B,resource,,,BBB_2013B_543166,Content
535,543036,BBB,2013B,url,,,BBB_2013B_543036,Content
536,543198,BBB,2013B,resource,,,BBB_2013B_543198,Content
537,543069,BBB,2013B,subpage,,,BBB_2013B_543069,Content
538,543232,BBB,2013B,resource,,,BBB_2013B_543232,Content
539,543102,BBB,2013B,resource,,,BBB_2013B_543102,Content
540,543270,BBB,2013B,resource,,,BBB_2013B_543270,Content
541,543134,BBB,2013B,resource,,,BBB_2013B_543134,Content
542,543302,BBB,2013B,resource,,,BBB_2013B_543302,Content
543,542795,BBB,2013B,forumng,,,BBB_2013B_542795,Discussion
544,543163,BBB,2013B,resource,,,BBB_2013B_543163,Content
545,543029,BBB,2013B,url,,,BBB_2013B_543029,Content
546,543195,BBB,2013B,resource,,,BBB_2013B_543195,Content
547,543066,BBB,2013B,subpage,,,BBB_2013B_543066,Content
548,543229,BBB,2013B,resource,,,BBB_2013B_543229,Content
549,543099,BBB,2013B,resource,,,BBB_2013B_543099,Content
550,543261,BBB,2013B,resource,,,BBB_2013B_543261,Content
551,543267,BBB,2013B,resource,,,BBB_2013B_543267,Content
552,543131,BBB,2013B,resource,,,BBB_2013B_543131,Content
553,543299,BBB,2013B,resource,,,BBB_2013B_543299,Content
554,543160,BBB,2013B,resource,,,BBB_2013B_543160,Content
555,543026,BBB,2013B,url,,,BBB_2013B_543026,Content
556,543192,BBB,2013B,resource,,,BBB_2013B_543192,Content
557,543062,BBB,2013B,subpage,,,BBB_2013B_543062,Content
558,543226,BBB,2013B,resource,,,BBB_2013B_543226,Content
559,543096,BBB,2013B,resource,,,BBB_2013B_543096,Content
560,543258,BBB,2013B,resource,,,BBB_2013B_543258,Content
561,543264,BBB,2013B,resource,,,BBB_2013B_543264,Content
562,543128,BBB,2013B,resource,,,BBB_2013B_543128,Content
563,543296,BBB,2013B,resource,,,BBB_2013B_543296,Content
564,543157,BBB,2013B,resource,,,BBB_2013B_543157,Content
565,543023,BBB,2013B,url,,,BBB_2013B_543023,Content
566,543189,BBB,2013B,resource,,,BBB_2013B_543189,Content
567,543059,BBB,2013B,subpage,,,BBB_2013B_543059,Content
568,543223,BBB,2013B,resource,,,BBB_2013B_543223,Content
569,543093,BBB,2013B,resource,,,BBB_2013B_543093,Content
570,543255,BBB,2013B,resource,,,BBB_2013B_543255,Content
571,543125,BBB,2013B,resource,,,BBB_2013B_543125,Content
572,543293,BBB,2013B,resource,,,BBB_2013B_543293,Content
573,543154,BBB,2013B,resource,,,BBB_2013B_543154,Content
574,543020,BBB,2013B,url,,,BBB_2013B_543020,Content
575,543186,BBB,2013B,resource,,,BBB_2013B_543186,Content
576,543056,BBB,2013B,subpage,,,BBB_2013B_543056,Content
577,543220,BBB,2013B,resource,,,BBB_2013B_543220,Content
578,543090,BBB,2013B,resource,,,BBB_2013B_543090,Content
579,543252,BBB,2013B,resource,,,BBB_2013B_543252,Content
580,543122,BBB,2013B,resource,,,BBB_2013B_543122,Content
581,543290,BBB,2013B,resource,,,BBB_2013B_543290,Content
582,542893,BBB,2013B,quiz,,,BBB_2013B_542893,Assessment
583,543183,BBB,2013B,resource,,,BBB_2013B_543183,Content
584,543053,BBB,2013B,subpage,,,BBB_2013B_543053,Content
585,543215,BBB,2013B,resource,,,BBB_2013B_543215,Content
586,543087,BBB,2013B,resource,,,BBB_2013B_543087,Content
587,543249,BBB,2013B,resource,,,BBB_2013B_543249,Content
588,543119,BBB,2013B,resource,,,BBB_2013B_543119,Content
589,543287,BBB,2013B,resource,,,BBB_2013B_543287,Content
590,543151,BBB,2013B,resource,,,BBB_2013B_543151,Content
591,543322,BBB,2013B,sharedsubpage,,,BBB_2013B_543322,Content
592,542889,BBB,2013B,oucontent,,,BBB_2013B_542889,Other
593,543180,BBB,2013B,resource,,,BBB_2013B_543180,Content
594,543050,BBB,2013B,subpage,,,BBB_2013B_543050,Content
595,543212,BBB,2013B,resource,,,BBB_2013B_543212,Content
596,543084,BBB,2013B,resource,,,BBB_2013B_543084,Content
597,543246,BBB,2013B,resource,,,BBB_2013B_543246,Content
598,543116,BBB,2013B,resource,,,BBB_2013B_543116,Content
599,543284,BBB,2013B,resource,,,BBB_2013B_543284,Content
600,543148,BBB,2013B,resource,,,BBB_2013B_543148,Content
601,543313,BBB,2013B,resource,,,BBB_2013B_543313,Content
602,542811,BBB,2013B,forumng,,,BBB_2013B_542811,Discussion
603,543177,BBB,2013B,resource,,,BBB_2013B_543177,Content
604,543047,BBB,2013B,subpage,,,BBB_2013B_543047,Content
605,543209,BBB,2013B,resource,,,BBB_2013B_543209,Content
606,543081,BBB,2013B,resource,,,BBB_2013B_543081,Content
607,543243,BBB,2013B,resource,,,BBB_2013B_543243,Content
608,543113,BBB,2013B,resource,,,BBB_2013B_543113,Content
609,543281,BBB,2013B,resource,,,BBB_2013B_543281,Content
610,543145,BBB,2013B,resource,,,BBB_2013B_543145,Content
611,543310,BBB,2013B,resource,,,BBB_2013B_543310,Content
612,542807,BBB,2013B,forumng,,,BBB_2013B_542807,Discussion
613,543174,BBB,2013B,resource,,,BBB_2013B_543174,Content
614,543044,BBB,2013B,subpage,,,BBB_2013B_543044,Content
615,543206,BBB,2013B,resource,,,BBB_2013B_543206,Content
616,543078,BBB,2013B,resource,,,BBB_2013B_543078,Content
617,543240,BBB,2013B,resource,,,BBB_2013B_543240,Content
618,543110,BBB,2013B,resource,,,BBB_2013B_543110,Content
619,543278,BBB,2013B,resource,,,BBB_2013B_543278,Content
620,543142,BBB,2013B,resource,,,BBB_2013B_543142,Content
621,543307,BBB,2013B,resource,,,BBB_2013B_543307,Content
622,542804,BBB,2013B,forumng,,,BBB_2013B_542804,Discussion
623,543171,BBB,2013B,resource,,,BBB_2013B_543171,Content
624,543041,BBB,2013B,subpage,,,BBB_2013B_543041,Content
625,543203,BBB,2013B,resource,,,BBB_2013B_543203,Content
626,543075,BBB,2013B,subpage,,,BBB_2013B_543075,Content
627,543237,BBB,2013B,resource,,,BBB_2013B_543237,Content
628,543107,BBB,2013B,resource,,,BBB_2013B_543107,Content
629,543275,BBB,2013B,resource,,,BBB_2013B_543275,Content
630,543139,BBB,2013B,resource,,,BBB_2013B_543139,Content
631,542800,BBB,2013B,forumng,,,BBB_2013B_542800,Discussion
632,543168,BBB,2013B,resource,,,BBB_2013B_543168,Content
633,543038,BBB,2013B,url,,,BBB_2013B_543038,Content
634,543200,BBB,2013B,resource,,,BBB_2013B_543200,Content
635,543072,BBB,2013B,subpage,,,BBB_2013B_543072,Content
636,543234,BBB,2013B,resource,,,BBB_2013B_543234,Content
637,543104,BBB,2013B,resource,,,BBB_2013B_543104,Content
638,543272,BBB,2013B,resource,,,BBB_2013B_543272,Content
639,543136,BBB,2013B,resource,,,BBB_2013B_543136,Content
640,543304,BBB,2013B,resource,,,BBB_2013B_543304,Content
641,542797,BBB,2013B,forumng,,,BBB_2013B_542797,Discussion
642,543165,BBB,2013B,resource,,,BBB_2013B_543165,Content
643,543032,BBB,2013B,url,,,BBB_2013B_543032,Content
644,543197,BBB,2013B,resource,,,BBB_2013B_543197,Content
645,543068,BBB,2013B,subpage,,,BBB_2013B_543068,Content
646,543231,BBB,2013B,resource,,,BBB_2013B_543231,Content
647,543101,BBB,2013B,resource,,,BBB_2013B_543101,Content
648,543269,BBB,2013B,resource,,,BBB_2013B_543269,Content
649,543133,BBB,2013B,resource,,,BBB_2013B_543133,Content
650,543301,BBB,2013B,resource,,,BBB_2013B_543301,Content
651,542794,BBB,2013B,forumng,,,BBB_2013B_542794,Discussion
652,543162,BBB,2013B,resource,,,BBB_2013B_543162,Content
653,543028,BBB,2013B,url,,,BBB_2013B_543028,Content
654,543194,BBB,2013B,resource,,,BBB_2013B_543194,Content
655,543065,BBB,2013B,subpage,,,BBB_2013B_543065,Content
656,543228,BBB,2013B,resource,,,BBB_2013B_543228,Content
657,543098,BBB,2013B,resource,,,BBB_2013B_543098,Content
658,543260,BBB,2013B,resource,,,BBB_2013B_543260,Content
659,543266,BBB,2013B,resource,,,BBB_2013B_543266,Content
660,543130,BBB,2013B,resource,,,BBB_2013B_543130,Content
661,543298,BBB,2013B,resource,,,BBB_2013B_543298,Content
662,543159,BBB,2013B,resource,,,BBB_2013B_543159,Content
663,543025,BBB,2013B,url,,,BBB_2013B_543025,Content
664,543191,BBB,2013B,resource,,,BBB_2013B_543191,Content
665,543061,BBB,2013B,subpage,,,BBB_2013B_543061,Content
666,543225,BBB,2013B,resource,,,BBB_2013B_543225,Content
667,543095,BBB,2013B,resource,,,BBB_2013B_543095,Content
668,543257,BBB,2013B,resource,,,BBB_2013B_543257,Content
669,543263,BBB,2013B,resource,,,BBB_2013B_543263,Content
670,543127,BBB,2013B,resource,,,BBB_2013B_543127,Content
671,543295,BBB,2013B,resource,,,BBB_2013B_543295,Content
672,543156,BBB,2013B,resource,,,BBB_2013B_543156,Content
673,543022,BBB,2013B,url,,,BBB_2013B_543022,Content
674,543188,BBB,2013B,resource,,,BBB_2013B_543188,Content
675,543058,BBB,2013B,subpage,,,BBB_2013B_543058,Content
676,543222,BBB,2013B,resource,,,BBB_2013B_543222,Content
677,543092,BBB,2013B,resource,,,BBB_2013B_543092,Content
678,543254,BBB,2013B,resource,,,BBB_2013B_543254,Content
679,543124,BBB,2013B,resource,,,BBB_2013B_543124,Content
680,543292,BBB,2013B,resource,,,BBB_2013B_543292,Content
681,543153,BBB,2013B,resource,,,BBB_2013B_543153,Content
682,542895,BBB,2013B,quiz,,,BBB_2013B_542895,Assessment
683,543185,BBB,2013B,resource,,,BBB_2013B_543185,Content
684,543055,BBB,2013B,subpage,,,BBB_2013B_543055,Content
685,543218,BBB,2013B,resource,,,BBB_2013B_543218,Content
686,543089,BBB,2013B,resource,,,BBB_2013B_543089,Content
687,543251,BBB,2013B,resource,,,BBB_2013B_543251,Content
688,543121,BBB,2013B,resource,,,BBB_2013B_543121,Content
689,543289,BBB,2013B,resource,,,BBB_2013B_543289,Content
690,542892,BBB,2013B,quiz,,,BBB_2013B_542892,Assessment
691,543182,BBB,2013B,resource,,,BBB_2013B_543182,Content
692,543052,BBB,2013B,subpage,,,BBB_2013B_543052,Content
693,543214,BBB,2013B,resource,,,BBB_2013B_543214,Content
694,543086,BBB,2013B,resource,,,BBB_2013B_543086,Content
695,543248,BBB,2013B,resource,,,BBB_2013B_543248,Content
696,543118,BBB,2013B,resource,,,BBB_2013B_543118,Content
697,543286,BBB,2013B,resource,,,BBB_2013B_543286,Content
698,543150,BBB,2013B,resource,,,BBB_2013B_543150,Content
699,543315,BBB,2013B,resource,,,BBB_2013B_543315,Content
700,542864,BBB,2013B,homepage,,,BBB_2013B_542864,Content
701,543179,BBB,2013B,resource,,,BBB_2013B_543179,Content
702,543049,BBB,2013B,subpage,,,BBB_2013B_543049,Content
703,543211,BBB,2013B,resource,,,BBB_2013B_543211,Content
704,543083,BBB,2013B,resource,,,BBB_2013B_543083,Content
705,543245,BBB,2013B,resource,,,BBB_2013B_543245,Content
706,543115,BBB,2013B,resource,,,BBB_2013B_543115,Content
707,543283,BBB,2013B,resource,,,BBB_2013B_543283,Content
708,543147,BBB,2013B,resource,,,BBB_2013B_543147,Content
709,543312,BBB,2013B,resource,,,BBB_2013B_543312,Content
710,542810,BBB,2013B,forumng,,,BBB_2013B_542810,Discussion
711,543176,BBB,2013B,resource,,,BBB_2013B_543176,Content
712,543046,BBB,2013B,subpage,,,BBB_2013B_543046,Content
713,543208,BBB,2013B,resource,,,BBB_2013B_543208,Content
714,543080,BBB,2013B,resource,,,BBB_2013B_543080,Content
715,543242,BBB,2013B,resource,,,BBB_2013B_543242,Content
716,543112,BBB,2013B,resource,,,BBB_2013B_543112,Content
717,543280,BBB,2013B,resource,,,BBB_2013B_543280,Content
718,543144,BBB,2013B,resource,,,BBB_2013B_543144,Content
719,543309,BBB,2013B,resource,,,BBB_2013B_543309,Content
720,542806,BBB,2013B,forumng,,,BBB_2013B_542806,Discussion
721,543173,BBB,2013B,resource,,,BBB_2013B_543173,Content
722,543043,BBB,2013B,subpage,,,BBB_2013B_543043,Content
723,543205,BBB,2013B,resource,,,BBB_2013B_543205,Content
724,543077,BBB,2013B,subpage,,,BBB_2013B_543077,Content
725,543239,BBB,2013B,resource,,,BBB_2013B_543239,Content
726,543109,BBB,2013B,resource,,,BBB_2013B_543109,Content
727,543277,BBB,2013B,resource,,,BBB_2013B_543277,Content
728,543141,BBB,2013B,resource,,,BBB_2013B_543141,Content
729,703732,BBB,2013J,forumng,,,BBB_2013J_703732,Discussion
730,704084,BBB,2013J,resource,9.0,9.0,BBB_2013J_704084,Content
731,703951,BBB,2013J,subpage,11.0,11.0,BBB_2013J_703951,Content
732,704116,BBB,2013J,resource,22.0,22.0,BBB_2013J_704116,Content
733,703986,BBB,2013J,resource,,,BBB_2013J_703986,Content
734,704148,BBB,2013J,resource,,,BBB_2013J_704148,Content
735,704018,BBB,2013J,resource,,,BBB_2013J_704018,Content
736,704180,BBB,2013J,resource,,,BBB_2013J_704180,Content
737,704050,BBB,2013J,resource,,,BBB_2013J_704050,Content
738,704212,BBB,2013J,resource,,,BBB_2013J_704212,Content
739,704081,BBB,2013J,resource,6.0,6.0,BBB_2013J_704081,Content
740,703948,BBB,2013J,subpage,8.0,8.0,BBB_2013J_703948,Content
741,704113,BBB,2013J,resource,19.0,19.0,BBB_2013J_704113,Content
742,703983,BBB,2013J,resource,,,BBB_2013J_703983,Content
743,704145,BBB,2013J,resource,,,BBB_2013J_704145,Content
744,704015,BBB,2013J,resource,,,BBB_2013J_704015,Content
745,704177,BBB,2013J,resource,,,BBB_2013J_704177,Content
746,704047,BBB,2013J,resource,,,BBB_2013J_704047,Content
747,704209,BBB,2013J,resource,,,BBB_2013J_704209,Content
748,703729,BBB,2013J,forumng,,,BBB_2013J_703729,Discussion
749,704078,BBB,2013J,resource,4.0,4.0,BBB_2013J_704078,Content
750,703945,BBB,2013J,subpage,4.0,4.0,BBB_2013J_703945,Content
751,704110,BBB,2013J,resource,15.0,15.0,BBB_2013J_704110,Content
752,703979,BBB,2013J,resource,,,BBB_2013J_703979,Content
753,704142,BBB,2013J,resource,,,BBB_2013J_704142,Content
754,704012,BBB,2013J,resource,,,BBB_2013J_704012,Content
755,704174,BBB,2013J,resource,,,BBB_2013J_704174,Content
756,704044,BBB,2013J,resource,,,BBB_2013J_704044,Content
757,704206,BBB,2013J,resource,,,BBB_2013J_704206,Content
758,703726,BBB,2013J,forumng,,,BBB_2013J_703726,Discussion
759,703942,BBB,2013J,subpage,,,BBB_2013J_703942,Content
760,704107,BBB,2013J,resource,14.0,14.0,BBB_2013J_704107,Content
761,703974,BBB,2013J,subpage,,,BBB_2013J_703974,Content
762,704139,BBB,2013J,resource,,,BBB_2013J_704139,Content
763,704009,BBB,2013J,resource,,,BBB_2013J_704009,Content
764,704171,BBB,2013J,resource,,,BBB_2013J_704171,Content
765,704041,BBB,2013J,resource,,,BBB_2013J_704041,Content
766,704203,BBB,2013J,resource,,,BBB_2013J_704203,Content
767,703722,BBB,2013J,forumng,,,BBB_2013J_703722,Discussion
768,704075,BBB,2013J,resource,4.0,4.0,BBB_2013J_704075,Content
769,704238,BBB,2013J,url,25.0,25.0,BBB_2013J_704238,Content
770,703939,BBB,2013J,subpage,,,BBB_2013J_703939,Content
771,704104,BBB,2013J,resource,14.0,14.0,BBB_2013J_704104,Content
772,703971,BBB,2013J,subpage,,,BBB_2013J_703971,Content
773,704136,BBB,2013J,resource,,,BBB_2013J_704136,Content
774,704006,BBB,2013J,resource,,,BBB_2013J_704006,Content
775,704168,BBB,2013J,resource,,,BBB_2013J_704168,Content
776,704038,BBB,2013J,resource,,,BBB_2013J_704038,Content
777,704200,BBB,2013J,resource,,,BBB_2013J_704200,Content
778,704071,BBB,2013J,resource,1.0,1.0,BBB_2013J_704071,Content
779,703901,BBB,2013J,oucontent,,,BBB_2013J_703901,Other
780,704101,BBB,2013J,resource,,,BBB_2013J_704101,Content
781,703968,BBB,2013J,subpage,,,BBB_2013J_703968,Content
782,704133,BBB,2013J,resource,,,BBB_2013J_704133,Content
783,704003,BBB,2013J,resource,,,BBB_2013J_704003,Content
784,704165,BBB,2013J,resource,,,BBB_2013J_704165,Content
785,704035,BBB,2013J,resource,,,BBB_2013J_704035,Content
786,704197,BBB,2013J,resource,,,BBB_2013J_704197,Content
787,704067,BBB,2013J,resource,,,BBB_2013J_704067,Content
788,704235,BBB,2013J,url,20.0,20.0,BBB_2013J_704235,Content
789,703897,BBB,2013J,quiz,,,BBB_2013J_703897,Assessment
790,704098,BBB,2013J,resource,,,BBB_2013J_704098,Content
791,703965,BBB,2013J,subpage,27.0,27.0,BBB_2013J_703965,Content
792,704130,BBB,2013J,resource,,,BBB_2013J_704130,Content
793,704000,BBB,2013J,resource,,,BBB_2013J_704000,Content
794,704162,BBB,2013J,resource,,,BBB_2013J_704162,Content
