StudentSK,CourseSK,studied_credits,num_of_prev_attempts,date_registration,date_unregistration,final_result,final_result_code,is_completed,is_distinction,is_withdrawn
500,2,180,0,-144.0,-47.0,Withdrawn,1,0,0,1
501,2,60,0,-128.0,,Fail,2,0,0,0
502,2,60,0,-14.0,,Pass,3,1,0,0
152,2,60,1,-150.0,,Distinction,4,1,1,0
503,2,60,0,-29.0,,Pass,3,1,0,0
504,2,60,0,-154.0,,Fail,2,0,0,0
505,2,60,0,-29.0,,Pass,3,1,0,0
158,2,60,1,-108.0,,Pass,3,1,0,0
506,2,120,0,-70.0,165.0,Withdrawn,1,0,0,1
507,2,60,0,-67.0,,Pass,3,1,0,0
508,2,120,0,-155.0,72.0,Withdrawn,1,0,0,1
162,2,60,1,-130.0,,Pass,3,1,0,0
509,2,60,0,-46.0,,Pass,3,1,0,0
510,2,60,0,-88.0,,Pass,3,1,0,0
511,2,120,0,-148.0,,Pass,3,1,0,0
512,2,120,0,-103.0,128.0,Withdrawn,1,0,0,1
513,2,60,0,-22.0,,Pass,3,1,0,0
514,2,120,0,-50.0,,Pass,3,1,0,0
515,2,60,0,-124.0,,Pass,3,1,0,0
516,2,60,0,-130.0,,Pass,3,1,0,0
517,2,60,0,-51.0,,Pass,3,1,0,0
518,2,60,0,-124.0,,Fail,2,0,0,0
519,2,60,0,-149.0,,Pass,3,1,0,0
520,2,120,0,-96.0,,Pass,3,1,0,0
521,2,60,0,-37.0,,Pass,3,1,0,0
522,2,60,0,-74.0,227.0,Withdrawn,1,0,0,1
523,2,60,0,-128.0,,Pass,3,1,0,0
524,2,60,0,-25.0,,Pass,3,1,0,0
525,2,60,0,-122.0,,Pass,3,1,0,0
526,2,120,0,-38.0,,Pass,3,1,0,0
527,2,120,0,-37.0,,Distinction,4,1,1,0
528,2,60,0,-88.0,229.0,Withdrawn,1,0,0,1
529,2,60,0,-88.0,,Pass,3,1,0,0
530,2,60,0,-88.0,172.0,Withdrawn,1,0,0,1
531,2,60,0,-32.0,,Pass,3,1,0,0
532,2,60,0,-113.0,,Pass,3,1,0,0
533,2,120,0,-155.0,,Pass,3,1,0,0
534,2,60,0,-137.0,,Pass,3,1,0,0
535,2,60,0,-50.0,,Fail,2,0,0,0
536,2,60,0,-150.0,18.0,Withdrawn,1,0,0,1
537,2,300,0,-84.0,,Fail,2,0,0,0
189,2,90,1,-65.0,,Pass,3,1,0,0
538,2,60,0,-25.0,,Distinction,4,1,1,0
539,2,120,0,-67.0,,Fail,2,0,0,0
540,2,180,0,-37.0,,Fail,2,0,0,0
541,2,120,0,-42.0,,Pass,3,1,0,0
542,2,60,0,-108.0,,Pass,3,1,0,0
543,2,60,0,-154.0,,Pass,3,1,0,0
544,2,60,0,-115.0,,Pass,3,1,0,0
545,2,180,0,-58.0,,Pass,3,1,0,0
546,2,60,0,-43.0,,Pass,3,1,0,0
547,2,60,0,-50.0,,Pass,3,1,0,0
548,2,60,0,-140.0,,Pass,3,1,0,0
549,2,60,0,-81.0,,Pass,3,1,0,0
550,2,60,0,-78.0,,Pass,3,1,0,0
551,2,60,0,-156.0,,Distinction,4,1,1,0
552,2,60,0,-124.0,,Pass,3,1,0,0
553,2,120,0,-78.0,,Pass,3,1,0,0
554,2,60,0,-81.0,,Pass,3,1,0,0
555,2,60,0,-44.0,,Pass,3,1,0,0
201,2,60,1,-108.0,,Fail,2,0,0,0
556,2,90,0,-85.0,,Fail,2,0,0,0
557,2,60,0,-121.0,,Pass,3,1,0,0
558,2,120,0,-114.0,,Pass,3,1,0,0
559,2,300,0,-53.0,,Distinction,4,1,1,0
560,2,150,0,-46.0,,Fail,2,0,0,0
561,2,60,0,-127.0,,Pass,3,1,0,0
562,2,60,0,-88.0,174.0,Withdrawn,1,0,0,1
563,2,120,0,-18.0,,Pass,3,1,0,0
564,2,60,0,-122.0,,Pass,3,1,0,0
565,2,120,0,-106.0,,Pass,3,1,0,0
566,2,60,0,-21.0,,Pass,3,1,0,0
567,2,120,0,-106.0,,Fail,2,0,0,0
568,2,120,0,-23.0,240.0,Withdrawn,1,0,0,1
208,2,60,1,-154.0,240.0,Withdrawn,1,0,0,1
569,2,120,1,-31.0,,Pass,3,1,0,0
570,2,120,0,-72.0,,Distinction,4,1,1,0
571,2,180,0,-30.0,,Fail,2,0,0,0
572,2,120,0,-49.0,,Pass,3,1,0,0
573,2,120,0,-109.0,,Pass,3,1,0,0
574,2,120,0,-121.0,,Pass,3,1,0,0
575,2,180,0,-155.0,-137.0,Withdrawn,1,0,0,1
576,2,60,0,-137.0,,Pass,3,1,0,0
577,2,120,0,-109.0,,Pass,3,1,0,0
578,2,60,0,-70.0,,Pass,3,1,0,0
579,2,120,0,-22.0,-12.0,Withdrawn,1,0,0,1
580,2,60,0,-10.0,,Pass,3,1,0,0
581,2,90,0,-87.0,80.0,Withdrawn,1,0,0,1
582,2,120,0,-24.0,,Distinction,4,1,1,0
583,2,120,0,-153.0,,Fail,2,0,0,0
584,2,60,0,-30.0,,Pass,3,1,0,0
585,2,120,0,-23.0,,Fail,2,0,0,0
586,2,120,0,-24.0,,Pass,3,1,0,0
587,2,60,0,-25.0,,Pass,3,1,0,0
588,2,90,0,-46.0,58.0,Withdrawn,1,0,0,1
589,2,120,0,-49.0,-22.0,Withdrawn,1,0,0,1
590,2,60,0,-60.0,,Distinction,4,1,1,0
591,2,120,0,-24.0,,Pass,3,1,0,0
592,2,120,0,-153.0,,Pass,3,1,0,0
593,2,60,0,-141.0,,Pass,3,1,0,0
594,2,120,0,-154.0,227.0,Withdrawn,1,0,0,1
595,2,180,0,-24.0,,Fail,2,0,0,0
596,2,120,0,-57.0,,Pass,3,1,0,0
597,2,60,0,-150.0,-2.0,Withdrawn,1,0,0,1
598,2,90,0,-5.0,,Pass,3,1,0,0
224,2,60,1,-92.0,150.0,Withdrawn,1,0,0,1
599,2,120,0,-37.0,-11.0,Withdrawn,1,0,0,1
600,2,120,0,-129.0,-129.0,Withdrawn,1,0,0,1
601,2,120,0,-108.0,,Pass,3,1,0,0
602,2,120,0,-25.0,,Pass,3,1,0,0
603,2,60,0,-135.0,51.0,Withdrawn,1,0,0,1
604,2,120,0,-14.0,9.0,Withdrawn,1,0,0,1
605,2,120,0,-24.0,166.0,Withdrawn,1,0,0,1
606,2,60,0,-93.0,,Pass,3,1,0,0
607,2,120,0,-149.0,,Pass,3,1,0,0
608,2,60,0,-108.0,73.0,Withdrawn,1,0,0,1
609,2,240,0,-53.0,228.0,Withdrawn,1,0,0,1
610,2,120,0,-38.0,180.0,Withdrawn,1,0,0,1
611,2,60,0,-66.0,,Pass,3,1,0,0
612,2,60,0,-17.0,,Fail,2,0,0,0
613,2,120,0,-21.0,,Pass,3,1,0,0
614,2,120,0,-4.0,,Pass,3,1,0,0
615,2,60,0,-22.0,,Pass,3,1,0,0
616,2,60,0,-22.0,182.0,Withdrawn,1,0,0,1
228,2,60,1,-30.0,128.0,Withdrawn,1,0,0,1
617,2,60,0,-87.0,,Fail,2,0,0,0
618,2,60,0,-135.0,,Pass,3,1,0,0
619,2,60,0,-155.0,,Pass,3,1,0,0
620,2,60,0,-122.0,,Pass,3,1,0,0
621,2,60,0,-115.0,166.0,Withdrawn,1,0,0,1
622,2,60,0,-79.0,,Pass,3,1,0,0
623,2,60,0,-23.0,,Pass,3,1,0,0
240,2,60,1,-57.0,,Pass,3,1,0,0
624,2,60,0,-72.0,213.0,Withdrawn,1,0,0,1
244,2,60,1,-99.0,63.0,Withdrawn,1,0,0,1
625,2,120,0,-51.0,-22.0,Withdrawn,1,0,0,1
626,2,60,0,-32.0,,Pass,3,1,0,0
246,2,60,1,5.0,,Pass,3,1,0,0
627,2,60,0,-88.0,,Pass,3,1,0,0
628,2,60,0,-67.0,,Pass,3,1,0,0
629,2,60,0,-84.0,,Distinction,4,1,1,0
630,2,60,0,-109.0,,Pass,3,1,0,0
631,2,60,0,-115.0,,Distinction,4,1,1,0
632,2,60,0,-73.0,32.0,Withdrawn,1,0,0,1
633,2,60,0,-99.0,108.0,Withdrawn,1,0,0,1
634,2,60,0,-154.0,110.0,Withdrawn,1,0,0,1
635,2,60,0,-42.0,,Pass,3,1,0,0
636,2,90,0,-136.0,,Pass,3,1,0,0
637,2,60,0,-150.0,,Pass,3,1,0,0
638,2,60,0,-37.0,,Pass,3,1,0,0
639,2,60,0,-94.0,,Pass,3,1,0,0
640,2,120,0,-44.0,,Fail,2,0,0,0
641,2,60,0,-67.0,34.0,Withdrawn,1,0,0,1
642,2,60,0,-155.0,,Pass,3,1,0,0
643,2,60,0,-109.0,,Pass,3,1,0,0
644,2,60,0,-129.0,,Pass,3,1,0,0
268,2,120,1,-119.0,,Pass,3,1,0,0
645,2,60,0,-74.0,,Pass,3,1,0,0
646,2,60,0,-7.0,,Pass,3,1,0,0
647,2,120,0,-52.0,,Fail,2,0,0,0
648,2,60,0,-53.0,,Pass,3,1,0,0
275,2,60,1,-86.0,,Fail,2,0,0,0
649,2,60,0,-59.0,,Pass,3,1,0,0
650,2,60,0,-79.0,,Pass,3,1,0,0
281,2,60,1,-79.0,,Pass,3,1,0,0
651,2,90,0,-102.0,,Pass,3,1,0,0
652,2,60,0,-8.0,55.0,Withdrawn,1,0,0,1
653,2,120,0,-115.0,12.0,Withdrawn,1,0,0,1
654,2,60,0,-86.0,,Pass,3,1,0,0
655,2,60,0,-53.0,146.0,Withdrawn,1,0,0,1
656,2,120,0,-108.0,,Fail,2,0,0,0
657,2,60,0,-108.0,,Pass,3,1,0,0
658,2,60,0,-51.0,,Distinction,4,1,1,0
659,2,60,0,-44.0,135.0,Withdrawn,1,0,0,1
660,2,60,0,-119.0,,Pass,3,1,0,0
661,2,60,0,-59.0,,Pass,3,1,0,0
662,2,360,0,-101.0,-16.0,Withdrawn,1,0,0,1
299,2,60,1,-53.0,,Pass,3,1,0,0
663,2,60,0,-153.0,,Pass,3,1,0,0
664,2,120,0,-115.0,,Pass,3,1,0,0
306,2,60,1,-46.0,,Pass,3,1,0,0
665,2,60,0,-155.0,,Distinction,4,1,1,0
308,2,240,1,-85.0,-54.0,Withdrawn,1,0,0,1
666,2,60,0,-64.0,,Pass,3,1,0,0
667,2,60,0,-53.0,,Pass,3,1,0,0
668,2,60,0,-29.0,,Pass,3,1,0,0
669,2,60,0,-42.0,,Pass,3,1,0,0
670,2,60,0,-17.0,,Fail,2,0,0,0
671,2,60,0,-16.0,,Pass,3,1,0,0
317,2,60,1,-37.0,,Fail,2,0,0,0
672,2,60,0,-59.0,,Pass,3,1,0,0
673,2,60,0,-31.0,,Pass,3,1,0,0
674,2,60,0,-51.0,,Fail,2,0,0,0
675,2,60,0,-59.0,,Pass,3,1,0,0
326,2,60,1,-115.0,,Fail,2,0,0,0
676,2,60,0,-146.0,,Pass,3,1,0,0
677,2,60,1,-73.0,132.0,Withdrawn,1,0,0,1
678,2,60,0,-56.0,,Pass,3,1,0,0
679,2,120,0,-102.0,,Pass,3,1,0,0
680,2,60,0,-128.0,38.0,Withdrawn,1,0,0,1
681,2,90,0,-87.0,,Pass,3,1,0,0
682,2,60,0,-23.0,,Distinction,4,1,1,0
683,2,60,0,-128.0,,Pass,3,1,0,0
684,2,60,0,-50.0,,Pass,3,1,0,0
685,2,60,0,-140.0,,Pass,3,1,0,0
686,2,60,0,-46.0,226.0,Withdrawn,1,0,0,1
687,2,60,0,-30.0,58.0,Withdrawn,1,0,0,1
688,2,60,0,-46.0,,Pass,3,1,0,0
689,2,60,0,-38.0,175.0,Withdrawn,1,0,0,1
349,2,60,1,-10.0,,Pass,3,1,0,0
690,2,60,0,-42.0,,Fail,2,0,0,0
352,2,60,1,-17.0,,Fail,2,0,0,0
691,2,120,0,-156.0,,Pass,3,1,0,0
692,2,60,0,-109.0,,Pass,3,1,0,0
693,2,120,0,-28.0,,Pass,3,1,0,0
694,2,60,0,-87.0,,Fail,2,0,0,0
695,2,60,0,-101.0,,Pass,3,1,0,0
696,2,60,0,-49.0,,Pass,3,1,0,0
697,2,120,0,10.0,,Fail,2,0,0,0
698,2,60,0,-37.0,,Fail,2,0,0,0
699,2,60,0,-23.0,,Fail,2,0,0,0
700,2,210,0,-49.0,-8.0,Withdrawn,1,0,0,1
701,2,60,0,-46.0,,Pass,3,1,0,0
702,2,90,0,-56.0,,Pass,3,1,0,0
703,2,60,0,-128.0,,Distinction,4,1,1,0
704,2,60,0,-155.0,,Pass,3,1,0,0
705,2,60,0,-153.0,,Pass,3,1,0,0
706,2,60,1,-35.0,,Pass,3,1,0,0
707,2,90,0,-59.0,,Pass,3,1,0,0
708,2,60,0,-44.0,,Pass,3,1,0,0
709,2,60,0,-56.0,,Pass,3,1,0,0
710,2,120,0,-25.0,32.0,Withdrawn,1,0,0,1
711,2,120,0,-44.0,,Pass,3,1,0,0
712,2,180,0,-92.0,,Fail,2,0,0,0
713,5,60,2,-47.0,,Fail,2,0,0,0
714,5,120,0,-73.0,,Pass,3,1,0,0
715,5,120,2,-58.0,153.0,Withdrawn,1,0,0,1
716,5,120,0,-24.0,,Fail,2,0,0,0
717,5,60,0,-60.0,,Pass,3,1,0,0
718,5,60,1,-23.0,139.0,Withdrawn,1,0,0,1
719,5,120,2,-58.0,,Pass,3,1,0,0
720,5,120,0,-16.0,,Fail,2,0,0,0
721,5,60,0,-24.0,27.0,Withdrawn,1,0,0,1
722,5,60,1,-55.0,-54.0,Withdrawn,1,0,0,1
723,5,150,1,-43.0,59.0,Withdrawn,1,0,0,1
724,5,60,0,-65.0,,Pass,3,1,0,0
725,5,60,0,-53.0,,Fail,2,0,0,0
726,5,120,0,-22.0,,Distinction,4,1,1,0
727,5,60,0,-53.0,,Fail,2,0,0,0
728,5,60,0,-117.0,86.0,Withdrawn,1,0,0,1
729,5,90,2,-58.0,,Fail,2,0,0,0
730,5,60,0,-45.0,,Fail,2,0,0,0
731,5,240,0,-17.0,,Distinction,4,1,1,0
732,5,150,1,-19.0,,Fail,2,0,0,0
733,5,60,0,-24.0,10.0,Withdrawn,1,0,0,1
734,5,90,0,-64.0,,Distinction,4,1,1,0
735,5,180,0,2.0,,Pass,3,1,0,0
736,5,60,0,-24.0,,Pass,3,1,0,0
737,5,60,0,-28.0,,Fail,2,0,0,0
738,5,120,4,-24.0,,Fail,2,0,0,0
739,5,180,0,-19.0,,Pass,3,1,0,0
740,5,60,0,-60.0,,Pass,3,1,0,0
741,5,60,0,-51.0,,Pass,3,1,0,0
742,5,120,0,-27.0,,Distinction,4,1,1,0
743,5,60,0,-92.0,,Pass,3,1,0,0
744,5,60,0,-15.0,72.0,Withdrawn,1,0,0,1
745,5,180,0,-111.0,-75.0,Withdrawn,1,0,0,1
746,5,75,0,-66.0,,Pass,3,1,0,0
747,5,60,0,-23.0,-8.0,Withdrawn,1,0,0,1
748,5,60,0,-19.0,,Pass,3,1,0,0
749,5,60,0,-96.0,132.0,Withdrawn,1,0,0,1
750,5,60,0,-65.0,,Pass,3,1,0,0
751,5,120,0,-227.0,,Distinction,4,1,1,0
752,5,135,3,-43.0,,Pass,3,1,0,0
753,5,60,1,-22.0,,Fail,2,0,0,0
754,5,60,0,-51.0,42.0,Withdrawn,1,0,0,1
755,5,60,0,-50.0,,Pass,3,1,0,0
756,5,60,0,-22.0,,Pass,3,1,0,0
757,5,180,0,-51.0,-4.0,Withdrawn,1,0,0,1
758,5,120,0,-19.0,,Distinction,4,1,1,0
759,5,120,0,-53.0,,Pass,3,1,0,0
760,5,60,0,-108.0,,Pass,3,1,0,0
761,5,120,0,-44.0,,Distinction,4,1,1,0
762,5,60,0,-43.0,,Pass,3,1,0,0
763,5,60,0,-28.0,,Distinction,4,1,1,0
764,5,60,0,-25.0,,Fail,2,0,0,0
765,5,70,0,-19.0,,Fail,2,0,0,0
766,5,120,2,-68.0,,Fail,2,0,0,0
767,5,180,1,-131.0,-59.0,Withdrawn,1,0,0,1
768,5,60,0,-29.0,,Pass,3,1,0,0
769,5,60,1,-106.0,,Pass,3,1,0,0
770,5,60,2,-124.0,,Fail,2,0,0,0
771,5,180,1,-255.0,-225.0,Withdrawn,1,0,0,1
772,5,120,1,-97.0,24.0,Withdrawn,1,0,0,1
773,5,60,0,-55.0,,Pass,3,1,0,0
774,5,60,0,-24.0,,Fail,2,0,0,0
775,5,70,0,-61.0,,Fail,2,0,0,0
776,5,120,0,-47.0,86.0,Withdrawn,1,0,0,1
777,5,60,0,-23.0,,Fail,2,0,0,0
778,5,120,0,-16.0,,Distinction,4,1,1,0
779,5,60,0,-23.0,27.0,Withdrawn,1,0,0,1
780,5,60,0,-45.0,,Pass,3,1,0,0
781,5,60,0,-53.0,,Fail,2,0,0,0
782,5,60,0,-23.0,,Pass,3,1,0,0
783,5,60,1,-93.0,157.0,Withdrawn,1,0,0,1
784,5,60,0,-8.0,,Pass,3,1,0,0
785,5,60,0,-104.0,,Pass,3,1,0,0
786,5,120,1,-82.0,,Distinction,4,1,1,0
787,5,120,1,-166.0,166.0,Withdrawn,1,0,0,1
788,5,60,0,-19.0,,Pass,3,1,0,0
789,5,60,0,-17.0,,Fail,2,0,0,0
790,5,60,0,-34.0,,Pass,3,1,0,0
791,5,60,1,-45.0,13.0,Withdrawn,1,0,0,1
792,5,60,0,-135.0,,Pass,3,1,0,0
793,5,60,1,-27.0,,Fail,2,0,0,0
794,5,60,0,-25.0,,Pass,3,1,0,0
795,5,60,0,-50.0,135.0,Withdrawn,1,0,0,1
796,5,120,0,-46.0,68.0,Withdrawn,1,0,0,1
797,5,120,2,-90.0,,Fail,2,0,0,0
798,5,60,0,-99.0,,Fail,2,0,0,0
799,5,60,1,-61.0,,Fail,2,0,0,0
800,5,270,1,-82.0,-19.0,Withdrawn,1,0,0,1
801,5,150,1,-24.0,11.0,Withdrawn,1,0,0,1
802,5,60,0,-68.0,76.0,Withdrawn,1,0,0,1
803,5,120,2,-43.0,,Pass,3,1,0,0
804,5,225,1,-104.0,,Fail,2,0,0,0
805,5,120,1,-87.0,33.0,Withdrawn,1,0,0,1
806,5,60,2,-54.0,,Pass,3,1,0,0
807,5,60,1,-11.0,,Fail,2,0,0,0
808,5,120,2,-117.0,213.0,Withdrawn,1,0,0,1
809,5,60,2,-15.0,,Fail,2,0,0,0
810,5,120,1,-127.0,,Fail,2,0,0,0
811,5,120,0,-19.0,,Distinction,4,1,1,0
812,5,120,0,-74.0,,Pass,3,1,0,0
813,5,60,0,-25.0,,Pass,3,1,0,0
814,5,60,0,-24.0,,Pass,3,1,0,0
815,5,60,0,-29.0,,Pass,3,1,0,0
816,5,60,0,-22.0,,Pass,3,1,0,0
817,5,60,1,-77.0,25.0,Withdrawn,1,0,0,1
818,5,60,1,-121.0,,Fail,2,0,0,0
819,5,120,1,-117.0,,Fail,2,0,0,0
820,5,60,0,-34.0,,Pass,3,1,0,0
821,5,180,0,-22.0,,Fail,2,0,0,0
822,5,120,0,-25.0,,Distinction,4,1,1,0
823,5,60,1,-58.0,,Fail,2,0,0,0
824,5,60,0,-115.0,,Fail,2,0,0,0
825,5,60,0,-72.0,,Pass,3,1,0,0
826,5,60,0,-54.0,11.0,Withdrawn,1,0,0,1
827,5,120,1,-127.0,6.0,Withdrawn,1,0,0,1
828,5,60,0,-34.0,,Distinction,4,1,1,0
829,5,60,0,-25.0,,Distinction,4,1,1,0
830,5,585,2,-121.0,-68.0,Withdrawn,1,0,0,1
831,5,60,2,-59.0,-9.0,Withdrawn,1,0,0,1
832,5,60,0,-108.0,,Pass,3,1,0,0
833,5,180,0,-77.0,-65.0,Withdrawn,1,0,0,1
834,5,60,1,-85.0,,Fail,2,0,0,0
835,5,60,0,-17.0,,Fail,2,0,0,0
836,5,60,1,-12.0,,Fail,2,0,0,0
837,5,180,0,-89.0,123.0,Withdrawn,1,0,0,1
838,5,60,1,-44.0,,Fail,2,0,0,0
839,5,60,0,-79.0,,Fail,2,0,0,0
840,5,60,0,-101.0,,Pass,3,1,0,0
841,5,60,0,-162.0,,Pass,3,1,0,0
842,5,60,0,-93.0,,Pass,3,1,0,0
843,5,120,2,-17.0,,Fail,2,0,0,0
844,5,120,0,-86.0,-25.0,Withdrawn,1,0,0,1
845,5,60,1,-24.0,34.0,Withdrawn,1,0,0,1
846,5,60,0,-24.0,,Pass,3,1,0,0
847,5,60,2,-51.0,,Pass,3,1,0,0
848,5,150,0,-127.0,-92.0,Withdrawn,1,0,0,1
849,5,180,1,-108.0,-1.0,Withdrawn,1,0,0,1
850,5,120,1,-115.0,-5.0,Withdrawn,1,0,0,1
851,5,60,2,-24.0,208.0,Withdrawn,1,0,0,1
852,5,120,1,-88.0,,Fail,2,0,0,0
853,5,60,0,-59.0,,Pass,3,1,0,0
854,5,325,0,-107.0,,Pass,3,1,0,0
855,5,120,1,-47.0,-22.0,Withdrawn,1,0,0,1
856,5,60,1,-85.0,27.0,Withdrawn,1,0,0,1
857,5,120,2,-53.0,95.0,Withdrawn,1,0,0,1
858,5,120,1,-131.0,,Pass,3,1,0,0
859,5,120,0,-19.0,,Fail,2,0,0,0
860,5,180,1,-23.0,48.0,Withdrawn,1,0,0,1
861,5,60,2,-137.0,-82.0,Withdrawn,1,0,0,1
862,5,60,0,-30.0,,Fail,2,0,0,0
863,5,60,1,-34.0,,Pass,3,1,0,0
864,5,60,3,-9.0,,Pass,3,1,0,0
865,5,120,0,-19.0,,Pass,3,1,0,0
866,5,60,0,-16.0,,Pass,3,1,0,0
867,5,60,0,-28.0,,Fail,2,0,0,0
868,5,120,0,-256.0,,Distinction,4,1,1,0
869,5,60,1,-89.0,,Pass,3,1,0,0
870,5,60,0,-45.0,,Pass,3,1,0,0
871,5,180,0,-53.0,,Fail,2,0,0,0
872,5,60,0,-16.0,,Pass,3,1,0,0
873,5,120,0,-28.0,,Pass,3,1,0,0
874,5,120,1,-25.0,,Fail,2,0,0,0
875,5,90,0,-43.0,,Pass,3,1,0,0
876,5,120,3,-82.0,,Fail,2,0,0,0
877,5,60,1,-47.0,198.0,Withdrawn,1,0,0,1
878,5,120,0,-43.0,,Pass,3,1,0,0
879,5,120,0,-156.0,,Pass,3,1,0,0
880,5,90,0,-68.0,,Pass,3,1,0,0
881,5,150,0,-121.0,-25.0,Withdrawn,1,0,0,1
882,5,60,0,-50.0,22.0,Withdrawn,1,0,0,1
883,5,60,0,-50.0,,Fail,2,0,0,0
884,5,300,2,-233.0,,Pass,3,1,0,0
885,5,60,0,-65.0,72.0,Withdrawn,1,0,0,1
886,5,120,0,-12.0,,Pass,3,1,0,0
887,5,180,3,-227.0,-117.0,Withdrawn,1,0,0,1
888,5,60,1,-170.0,,Pass,3,1,0,0
889,5,120,1,-100.0,,Pass,3,1,0,0
890,5,130,2,-21.0,,Pass,3,1,0,0
891,5,60,1,-128.0,54.0,Withdrawn,1,0,0,1
892,5,180,1,-198.0,-163.0,Withdrawn,1,0,0,1
893,5,60,0,-53.0,57.0,Withdrawn,1,0,0,1
894,5,150,0,-79.0,,Pass,3,1,0,0
895,5,60,3,-123.0,27.0,Withdrawn,1,0,0,1
896,5,60,0,-44.0,,Pass,3,1,0,0
897,5,195,3,-193.0,,Pass,3,1,0,0
898,5,60,2,-16.0,,Pass,3,1,0,0
899,5,180,3,-16.0,47.0,Withdrawn,1,0,0,1
900,5,60,1,-61.0,,Fail,2,0,0,0
901,5,60,0,-74.0,,Distinction,4,1,1,0
902,5,60,1,-79.0,,Pass,3,1,0,0
903,5,60,0,-18.0,,Pass,3,1,0,0
904,5,150,0,-24.0,,Pass,3,1,0,0
905,5,60,0,-29.0,,Fail,2,0,0,0
906,5,120,0,-81.0,,Distinction,4,1,1,0
907,5,60,0,-85.0,,Fail,2,0,0,0
908,5,150,0,-23.0,81.0,Withdrawn,1,0,0,1
909,5,60,0,-136.0,,Fail,2,0,0,0
910,5,60,0,-36.0,139.0,Withdrawn,1,0,0,1
911,5,180,0,-166.0,,Pass,3,1,0,0
912,5,60,0,-104.0,,Pass,3,1,0,0
913,5,90,0,-66.0,,Fail,2,0,0,0
914,5,120,0,-64.0,,Pass,3,1,0,0
915,5,60,2,-89.0,,Fail,2,0,0,0
916,5,60,0,-53.0,,Pass,3,1,0,0
917,5,60,2,-92.0,27.0,Withdrawn,1,0,0,1
918,5,60,0,-16.0,,Pass,3,1,0,0
919,5,120,0,-260.0,,Pass,3,1,0,0
920,5,240,2,-24.0,,Fail,2,0,0,0
921,5,105,0,-137.0,42.0,Withdrawn,1,0,0,1
922,5,90,1,-22.0,,Fail,2,0,0,0
923,5,60,0,-29.0,38.0,Withdrawn,1,0,0,1
924,5,240,0,-53.0,,Fail,2,0,0,0
925,5,150,3,-102.0,,Fail,2,0,0,0
926,5,90,0,-29.0,,Fail,2,0,0,0
927,5,120,1,-24.0,,Fail,2,0,0,0
928,5,120,1,-16.0,,Pass,3,1,0,0
929,5,60,0,-22.0,,Fail,2,0,0,0
930,5,90,0,-22.0,-16.0,Withdrawn,1,0,0,1
931,5,60,0,-179.0,,Pass,3,1,0,0
932,5,60,0,-94.0,123.0,Withdrawn,1,0,0,1
933,5,60,0,-73.0,200.0,Withdrawn,1,0,0,1
934,5,120,0,-66.0,27.0,Withdrawn,1,0,0,1
935,5,60,0,-97.0,136.0,Withdrawn,1,0,0,1
936,5,60,0,-64.0,129.0,Withdrawn,1,0,0,1
937,5,60,0,-29.0,,Fail,2,0,0,0
938,5,60,0,-85.0,-8.0,Withdrawn,1,0,0,1
939,5,180,0,-36.0,,Pass,3,1,0,0
940,5,60,0,-127.0,83.0,Withdrawn,1,0,0,1
941,5,60,1,-16.0,,Fail,2,0,0,0
942,5,60,0,-96.0,,Fail,2,0,0,0
943,5,60,1,-55.0,,Fail,2,0,0,0
944,5,120,0,-113.0,,Pass,3,1,0,0
945,5,60,2,-54.0,,Pass,3,1,0,0
946,5,120,1,-46.0,,Fail,2,0,0,0
947,5,195,1,-87.0,61.0,Withdrawn,1,0,0,1
948,5,60,0,-30.0,,Distinction,4,1,1,0
949,5,60,0,-73.0,,Pass,3,1,0,0
950,5,120,0,-24.0,,Fail,2,0,0,0
951,5,120,2,-95.0,-18.0,Withdrawn,1,0,0,1
952,5,60,0,-29.0,,Fail,2,0,0,0
953,5,120,2,-266.0,137.0,Withdrawn,1,0,0,1
954,5,60,0,-77.0,102.0,Withdrawn,1,0,0,1
955,5,120,1,-54.0,59.0,Withdrawn,1,0,0,1
956,5,180,0,-29.0,,Fail,2,0,0,0
957,5,60,0,-18.0,51.0,Withdrawn,1,0,0,1
958,5,180,2,-107.0,,Fail,2,0,0,0
959,5,90,0,-102.0,,Fail,2,0,0,0
960,5,180,0,-58.0,-36.0,Withdrawn,1,0,0,1
961,5,120,0,-22.0,,Pass,3,1,0,0
962,5,240,0,-16.0,152.0,Withdrawn,1,0,0,1
963,5,120,1,-86.0,,Pass,3,1,0,0
964,5,60,1,-27.0,,Pass,3,1,0,0
965,5,180,0,-93.0,,Fail,2,0,0,0
966,5,60,0,-128.0,100.0,Withdrawn,1,0,0,1
967,5,120,1,-24.0,,Fail,2,0,0,0
968,5,240,0,6.0,,Pass,3,1,0,0
969,5,180,1,-88.0,,Distinction,4,1,1,0
970,5,120,0,-16.0,5.0,Withdrawn,1,0,0,1
971,5,120,0,-61.0,,Fail,2,0,0,0
972,5,60,0,-102.0,,Pass,3,1,0,0
973,5,60,1,-83.0,,Fail,2,0,0,0
974,5,60,0,-27.0,,Distinction,4,1,1,0
975,5,60,0,-46.0,,Fail,2,0,0,0
976,5,60,2,-30.0,,Fail,2,0,0,0
977,5,60,0,-36.0,,Fail,2,0,0,0
978,5,60,0,-53.0,,Pass,3,1,0,0
979,5,60,1,-136.0,,Fail,2,0,0,0
980,5,60,1,-61.0,27.0,Withdrawn,1,0,0,1
981,5,60,0,-60.0,,Fail,2,0,0,0
